Timestamp,Dni,Dhi,Ghi,AirTemp,DewpointTemp,WindSpeed10m,WindDirection10m,RelativeHumidity,POA,Ppv
2022-10-01 06:00:00,0,0,0,19.5,16.1,2.6,157,80.7,0.0,0.0
2022-10-01 06:30:00,0,0,0,19.4,16.0,2.4,156,80.7,0.0,0.0
2022-10-01 07:00:00,0,0,0,19.4,16.0,2.3,154,80.9,0.0,0.0
2022-10-01 07:30:00,0,0,0,19.2,16.0,2.1,154,81.7,0.0,0.0
2022-10-01 08:00:00,0,0,0,19.1,16.0,2.0,153,82.3,0.0,0.0
2022-10-01 08:30:00,0,12,12,19.2,16.2,1.8,152,82.6,7.74,0.04
2022-10-01 09:00:00,0,53,53,19.6,16.2,1.6,148,80.9,39.47,0.2
2022-10-01 09:30:00,437,84,211,20.8,16.0,1.4,136,74.0,174.76,0.86
2022-10-01 10:00:00,166,184,254,21.8,15.7,1.4,121,68.3,227.12,1.11
2022-10-01 10:30:00,88,265,310,22.4,15.5,1.7,105,65.0,292.05,1.43
2022-10-01 11:00:00,364,238,464,22.9,15.3,1.9,94,62.3,451.39,2.18
2022-10-01 11:30:00,651,168,626,23.4,15.4,1.8,84,60.8,618.9,2.96
2022-10-01 12:00:00,556,237,672,23.8,15.4,1.7,75,59.5,667.86,3.19
2022-10-01 12:30:00,821,125,821,24.0,15.4,1.8,68,58.8,814.0,3.85
2022-10-01 13:00:00,835,128,878,24.2,15.4,1.8,64,57.9,860.16,4.05
2022-10-01 13:30:00,642,246,845,24.7,15.5,1.8,68,56.6,806.71,3.81
2022-10-01 14:00:00,517,322,815,25.1,15.5,1.8,73,55.3,744.89,3.54
2022-10-01 14:30:00,268,449,706,25.4,15.6,1.9,83,54.4,604.65,2.89
2022-10-01 15:00:00,36,453,487,25.7,15.6,2.0,92,53.8,380.8,1.85
2022-10-01 15:30:00,0,399,399,25.6,15.7,2.2,98,54.3,275.75,1.35
2022-10-01 16:00:00,36,489,520,25.6,15.8,2.4,102,54.7,304.31,1.48
2022-10-01 16:30:00,171,412,552,25.7,15.9,2.6,102,54.7,257.34,1.26
2022-10-01 17:00:00,177,355,488,25.7,15.9,2.8,102,54.9,164.18,0.81
2022-10-01 17:30:00,230,296,449,25.5,16.0,3.1,100,55.7,89.28,0.44
2022-10-01 18:00:00,299,237,404,25.2,16.0,3.4,98,56.7,22.85,0.11
2022-10-01 18:30:00,497,135,364,24.9,16.1,3.9,96,58.1,0.0,0.0
2022-10-01 19:00:00,477,96,262,24.5,16.1,4.4,95,59.6,0.0,0.0
2022-10-02 06:00:00,0,0,0,20.0,17.7,1.2,338,86.4,0.0,0.0
2022-10-02 06:30:00,0,0,0,19.8,17.7,1.1,324,87.4,0.0,0.0
2022-10-02 07:00:00,0,0,0,19.7,17.7,1.1,308,88.2,0.0,0.0
2022-10-02 07:30:00,0,0,0,19.7,17.7,1.1,295,88.2,0.0,0.0
2022-10-02 08:00:00,0,0,0,19.7,17.7,1.2,283,88.1,0.0,0.0
2022-10-02 08:30:00,27,14,16,19.8,17.6,1.5,274,87.6,10.35,0.05
2022-10-02 09:00:00,287,54,105,20.5,17.7,1.6,271,83.7,78.39,0.39
2022-10-02 09:30:00,452,81,214,23.3,17.8,1.4,275,71.5,177.6,0.87
2022-10-02 10:00:00,566,99,331,25.5,18.0,1.2,288,63.3,296.47,1.44
2022-10-02 10:30:00,647,112,447,25.9,18.1,1.2,321,62.2,421.72,2.03
2022-10-02 11:00:00,407,228,479,26.3,18.1,1.5,343,61.0,466.51,2.24
2022-10-02 11:30:00,624,181,622,26.5,17.9,1.7,354,59.1,615.47,2.93
2022-10-02 12:00:00,725,158,727,26.8,17.7,1.9,0,57.4,723.03,3.42
2022-10-02 12:30:00,806,134,818,27.2,17.6,2.1,2,55.7,811.67,3.82
2022-10-02 13:00:00,821,137,876,27.6,17.5,2.2,4,54.1,859.09,4.03
2022-10-02 13:30:00,832,139,917,28.2,17.6,2.0,10,52.7,876.57,4.11
2022-10-02 14:00:00,690,228,886,28.8,17.6,2.0,18,51.1,811.02,3.82
2022-10-02 14:30:00,737,201,908,29.4,17.5,2.1,28,48.6,779.05,3.67
2022-10-02 15:00:00,713,211,886,29.9,17.3,2.4,36,46.7,694.28,3.29
2022-10-02 15:30:00,670,228,843,30.1,17.3,2.9,42,46.3,584.1,2.79
2022-10-02 16:00:00,662,218,798,30.2,17.4,3.3,46,46.2,468.52,2.25
2022-10-02 16:30:00,405,322,652,30.1,17.5,3.6,48,46.9,305.26,1.48
2022-10-02 17:00:00,641,186,661,30.0,17.8,3.9,50,47.9,223.77,1.09
2022-10-02 17:30:00,732,124,607,29.5,18.0,4.1,54,50.0,122.01,0.6
2022-10-02 18:00:00,663,123,498,29.0,18.3,4.4,57,52.3,29.28,0.14
2022-10-02 18:30:00,581,115,382,28.4,18.7,4.5,58,55.6,0.0,0.0
2022-10-02 19:00:00,490,95,266,27.9,19.1,4.5,60,58.6,0.0,0.0
2022-10-03 06:00:00,0,0,0,22.8,21.1,1.7,33,90.3,0.0,0.0
2022-10-03 06:30:00,0,0,0,22.7,21.2,1.8,32,90.8,0.0,0.0
2022-10-03 07:00:00,0,0,0,22.7,21.2,1.9,31,91.4,0.0,0.0
2022-10-03 07:30:00,0,0,0,22.6,21.2,1.9,27,92.0,0.0,0.0
2022-10-03 08:00:00,0,0,0,22.5,21.2,2.0,24,92.2,0.0,0.0
2022-10-03 08:30:00,0,4,4,22.8,21.3,2.1,22,91.3,2.59,0.01
2022-10-03 09:00:00,0,8,8,23.1,21.3,2.4,20,89.6,5.99,0.03
2022-10-03 09:30:00,0,18,18,23.9,21.2,2.9,19,85.1,14.97,0.07
2022-10-03 10:00:00,0,48,48,24.6,21.2,3.3,18,81.4,43.06,0.21
2022-10-03 10:30:00,0,97,97,24.9,21.1,3.4,16,79.8,91.64,0.45
2022-10-03 11:00:00,0,174,174,25.2,21.1,3.4,15,77.9,169.65,0.82
2022-10-03 11:30:00,303,304,520,25.5,20.9,3.4,15,75.6,514.96,2.45
2022-10-03 12:00:00,58,433,478,26.0,20.8,3.4,16,73.3,475.7,2.27
2022-10-03 12:30:00,12,460,470,26.6,20.9,3.3,19,70.7,466.72,2.23
2022-10-03 13:00:00,62,492,548,27.1,20.8,3.3,22,68.5,537.95,2.56
2022-10-03 13:30:00,0,384,384,27.2,20.6,3.4,24,67.1,367.52,1.77
2022-10-03 14:00:00,0,492,492,27.4,20.4,3.6,24,65.5,451.04,2.16
2022-10-03 14:30:00,14,471,484,28.0,20.4,3.7,22,63.2,416.0,1.99
2022-10-03 15:00:00,88,521,605,28.5,20.4,3.7,20,61.3,475.08,2.27
2022-10-03 15:30:00,0,482,482,28.7,20.3,3.8,21,60.4,334.82,1.61
2022-10-03 16:00:00,0,367,367,28.9,20.2,3.9,21,59.2,216.16,1.05
2022-10-03 16:30:00,0,189,189,29.4,20.0,3.9,21,57.2,88.86,0.43
2022-10-03 17:00:00,0,78,78,29.7,19.9,4.0,21,55.9,26.57,0.13
2022-10-03 17:30:00,0,131,131,29.4,19.9,3.9,23,56.5,26.62,0.13
2022-10-03 18:00:00,0,215,215,29.2,19.9,3.9,25,57.4,13.12,0.06
2022-10-03 18:30:00,431,149,348,28.9,20.1,3.7,31,59.1,0.0,0.0
2022-10-03 19:00:00,320,93,207,28.4,20.3,3.6,37,61.4,0.0,0.0
2022-10-04 06:00:00,0,0,0,22.7,20.9,2.2,21,89.6,0.0,0.0
2022-10-04 06:30:00,0,0,0,22.5,20.7,2.2,18,89.6,0.0,0.0
2022-10-04 07:00:00,0,0,0,22.4,20.6,2.2,16,89.6,0.0,0.0
2022-10-04 07:30:00,0,0,0,22.3,20.5,2.2,14,89.6,0.0,0.0
2022-10-04 08:00:00,0,0,0,22.2,20.4,2.3,13,89.4,0.0,0.0
2022-10-04 08:30:00,0,2,2,22.1,20.2,2.3,14,88.9,1.3,0.01
2022-10-04 09:00:00,0,11,11,22.3,20.1,2.4,12,87.1,8.25,0.04
2022-10-04 09:30:00,0,44,44,23.6,20.4,2.6,4,82.0,36.66,0.18
2022-10-04 10:00:00,0,88,88,24.7,20.6,2.8,356,77.8,79.07,0.39
2022-10-04 10:30:00,0,36,36,25.0,20.4,3.0,351,75.2,34.06,0.17
2022-10-04 11:00:00,0,56,56,25.4,20.1,3.2,347,72.3,54.66,0.27
2022-10-04 11:30:00,0,134,134,25.9,19.6,3.3,346,68.0,132.8,0.65
2022-10-04 12:00:00,0,215,215,26.4,19.2,3.5,346,64.4,214.09,1.04
2022-10-04 12:30:00,0,218,218,26.9,19.0,3.7,350,62.2,216.63,1.05
2022-10-04 13:00:00,618,242,802,27.4,18.9,3.8,354,59.9,788.05,3.7
2022-10-04 13:30:00,624,256,842,28.0,18.8,3.7,1,57.5,806.84,3.79
2022-10-04 14:00:00,823,146,935,28.7,18.8,3.7,7,54.9,858.39,4.01
2022-10-04 14:30:00,671,237,883,29.6,18.6,3.8,10,51.6,760.24,3.58
2022-10-04 15:00:00,588,280,839,30.2,18.4,3.8,13,49.2,660.18,3.13
2022-10-04 15:30:00,642,241,832,30.3,18.3,3.7,15,48.9,579.39,2.76
2022-10-04 16:00:00,592,253,773,30.3,18.3,3.7,19,48.5,456.71,2.19
2022-10-04 16:30:00,551,253,704,30.5,18.1,3.7,24,47.6,332.37,1.61
2022-10-04 17:00:00,726,147,689,30.6,18.0,3.8,30,47.1,236.09,1.15
2022-10-04 17:30:00,605,172,574,30.5,18.1,4.2,36,47.7,117.85,0.58
2022-10-04 18:00:00,200,265,380,30.2,18.2,4.6,40,48.9,24.04,0.12
2022-10-04 18:30:00,0,170,170,29.3,18.4,4.7,42,52.1,0.0,0.0
2022-10-04 19:00:00,0,119,119,28.4,18.6,4.8,44,55.2,0.0,0.0
2022-10-05 06:00:00,0,0,0,21.3,19.3,1.7,52,88.4,0.0,0.0
2022-10-05 06:30:00,0,0,0,21.3,19.4,2.1,41,88.7,0.0,0.0
2022-10-05 07:00:00,0,0,0,21.3,19.4,2.5,34,88.9,0.0,0.0
2022-10-05 07:30:00,0,0,0,21.4,19.5,2.6,30,88.6,0.0,0.0
2022-10-05 08:00:00,0,0,0,21.5,19.5,2.8,25,88.4,0.0,0.0
2022-10-05 08:30:00,0,2,2,21.6,19.6,3.2,20,88.4,1.3,0.01
2022-10-05 09:00:00,0,9,9,21.8,19.8,3.4,16,88.4,6.77,0.03
2022-10-05 09:30:00,0,20,20,22.5,20.5,3.2,15,88.5,16.69,0.08
2022-10-05 10:00:00,0,41,41,23.1,21.0,3.2,11,87.6,36.9,0.18
2022-10-05 10:30:00,0,67,67,23.7,20.8,3.7,3,83.9,63.46,0.31
2022-10-05 11:00:00,0,125,125,24.3,20.6,4.0,358,79.7,122.12,0.6
2022-10-05 11:30:00,0,330,330,25.2,20.1,3.6,353,73.4,327.29,1.58
2022-10-05 12:00:00,11,396,405,26.0,19.8,3.3,350,68.7,403.52,1.94
2022-10-05 12:30:00,335,372,659,26.3,19.7,3.1,350,67.1,655.3,3.1
2022-10-05 13:00:00,404,363,730,26.8,19.7,2.9,351,64.9,717.95,3.38
2022-10-05 13:30:00,0,506,506,27.7,19.5,2.6,356,61.2,485.43,2.32
2022-10-05 14:00:00,0,494,494,28.4,19.3,2.3,0,57.9,454.16,2.18
2022-10-05 14:30:00,0,436,436,28.9,19.1,1.9,2,55.6,376.01,1.81
2022-10-05 15:00:00,0,411,411,29.3,18.9,1.5,7,53.5,324.05,1.57
2022-10-05 15:30:00,0,441,441,29.7,18.8,1.1,25,52.1,307.85,1.49
2022-10-05 16:00:00,0,462,462,30.0,18.8,1.0,53,51.2,273.8,1.33
2022-10-05 16:30:00,231,397,587,29.9,18.9,1.4,79,51.5,278.26,1.35
2022-10-05 17:00:00,337,317,569,29.8,18.9,1.8,92,51.9,196.13,0.96
2022-10-05 17:30:00,448,235,531,29.6,18.8,2.4,96,52.5,110.15,0.54
2022-10-05 18:00:00,403,206,436,29.3,18.9,2.9,98,53.5,28.55,0.14
2022-10-05 18:30:00,86,226,267,28.8,19.1,3.2,98,55.9,0.0,0.0
2022-10-05 19:00:00,0,100,100,28.3,19.3,3.5,98,58.4,0.0,0.0
2022-10-06 06:00:00,0,0,0,22.7,21.7,1.5,145,93.9,0.0,0.0
2022-10-06 06:30:00,0,0,0,22.8,21.6,1.4,143,93.0,0.0,0.0
2022-10-06 07:00:00,0,0,0,22.9,21.6,1.3,141,92.6,0.0,0.0
2022-10-06 07:30:00,0,0,0,22.7,21.6,1.3,141,93.4,0.0,0.0
2022-10-06 08:00:00,0,0,0,22.6,21.6,1.3,141,94.2,0.0,0.0
2022-10-06 08:30:00,0,4,4,22.7,21.8,1.3,139,94.5,2.62,0.01
2022-10-06 09:00:00,0,12,12,23.0,21.9,1.4,138,93.7,9.04,0.04
2022-10-06 09:30:00,0,32,32,23.6,21.8,1.6,139,89.8,26.76,0.13
2022-10-06 10:00:00,0,69,69,24.0,21.7,1.7,138,86.7,62.19,0.3
2022-10-06 10:30:00,0,91,91,24.2,21.7,1.8,130,85.7,86.3,0.42
2022-10-06 11:00:00,0,159,159,24.6,21.7,1.9,122,84.0,155.49,0.75
2022-10-06 11:30:00,0,284,284,25.2,21.5,2.0,113,80.3,281.86,1.36
2022-10-06 12:00:00,62,438,488,25.7,21.4,2.1,105,77.0,486.46,2.32
2022-10-06 12:30:00,0,395,395,26.2,21.3,2.1,98,74.5,393.02,1.88
2022-10-06 13:00:00,0,256,256,26.7,21.1,2.3,91,71.7,252.0,1.22
2022-10-06 13:30:00,0,243,243,27.4,20.9,2.5,84,67.8,233.38,1.13
2022-10-06 14:00:00,0,338,338,28.0,20.7,2.8,78,64.4,311.17,1.5
2022-10-06 14:30:00,0,229,229,28.4,20.5,3.2,74,62.4,197.81,0.96
2022-10-06 15:00:00,0,307,307,28.6,20.3,3.5,71,60.8,242.52,1.17
2022-10-06 15:30:00,0,465,465,28.4,20.0,3.7,69,60.6,325.38,1.57
2022-10-06 16:00:00,0,346,346,28.2,19.8,3.9,67,60.3,205.67,1.0
2022-10-06 16:30:00,0,239,239,28.3,19.7,3.9,64,59.9,113.75,0.56
2022-10-06 17:00:00,0,409,409,28.3,19.6,3.9,62,59.3,141.8,0.69
2022-10-06 17:30:00,0,265,265,28.3,19.2,3.9,61,57.8,55.53,0.27
2022-10-06 18:00:00,354,225,427,28.2,18.9,3.8,60,57.0,28.91,0.14
2022-10-06 18:30:00,542,125,376,27.9,18.8,3.7,58,57.8,0.0,0.0
2022-10-06 19:00:00,462,100,263,27.6,18.8,3.7,57,58.8,0.0,0.0
2022-10-07 06:00:00,0,0,0,22.9,21.4,3.1,19,91.1,0.0,0.0
2022-10-07 06:30:00,0,0,0,23.0,21.3,3.2,18,90.6,0.0,0.0
2022-10-07 07:00:00,0,0,0,23.0,21.3,3.3,17,90.1,0.0,0.0
2022-10-07 07:30:00,0,0,0,23.1,21.4,3.5,16,89.8,0.0,0.0
2022-10-07 08:00:00,0,0,0,23.2,21.4,3.6,14,89.4,0.0,0.0
2022-10-07 08:30:00,0,2,2,23.5,21.5,3.6,12,88.6,1.31,0.01
2022-10-07 09:00:00,0,39,39,23.8,21.5,3.7,9,87.2,29.44,0.14
2022-10-07 09:30:00,0,122,122,24.3,21.4,4.4,8,83.8,102.19,0.5
2022-10-07 10:00:00,0,137,137,25.0,21.3,5.0,7,80.0,123.66,0.6
2022-10-07 10:30:00,0,214,214,25.9,21.0,5.5,9,74.4,203.19,0.99
2022-10-07 11:00:00,0,346,346,26.6,20.6,5.8,10,69.7,338.68,1.63
2022-10-07 11:30:00,159,370,484,27.1,20.3,5.9,11,66.7,480.65,2.29
2022-10-07 12:00:00,219,392,567,27.5,20.1,6.0,12,63.9,565.47,2.69
2022-10-07 12:30:00,226,424,618,28.0,20.0,5.9,12,61.9,615.26,2.91
2022-10-07 13:00:00,263,433,673,28.4,19.9,5.8,12,59.7,663.03,3.13
2022-10-07 13:30:00,225,469,682,29.0,19.7,5.8,11,57.2,655.72,3.1
2022-10-07 14:00:00,366,411,763,29.6,19.5,5.7,10,54.8,703.35,3.32
2022-10-07 14:30:00,427,380,793,29.9,19.3,5.5,9,53.1,686.09,3.24
2022-10-07 15:00:00,236,468,694,30.1,19.1,5.2,9,51.7,549.29,2.62
2022-10-07 15:30:00,94,513,600,30.3,19.2,4.9,9,51.4,420.83,2.02
2022-10-07 16:00:00,189,450,616,30.4,19.2,4.7,10,51.2,367.25,1.77
2022-10-07 16:30:00,285,378,613,30.2,19.0,4.5,16,51.0,292.91,1.42
2022-10-07 17:00:00,29,407,429,30.0,18.9,4.5,23,51.4,149.59,0.73
2022-10-07 17:30:00,0,353,353,29.5,19.2,4.7,31,53.9,74.72,0.37
2022-10-07 18:00:00,0,262,262,29.1,19.6,5.0,37,56.8,18.31,0.09
2022-10-07 18:30:00,0,205,205,28.5,20.1,5.2,41,60.3,0.0,0.0
2022-10-07 19:00:00,0,127,127,27.9,20.5,5.4,44,64.1,0.0,0.0
2022-10-08 06:00:00,0,0,0,23.7,21.4,2.9,357,87.0,0.0,0.0
2022-10-08 06:30:00,0,0,0,23.6,21.3,2.7,1,87.3,0.0,0.0
2022-10-08 07:00:00,0,0,0,23.5,21.3,2.5,5,87.6,0.0,0.0
2022-10-08 07:30:00,0,0,0,23.4,21.3,2.5,9,88.1,0.0,0.0
2022-10-08 08:00:00,0,0,0,23.3,21.3,2.4,12,88.5,0.0,0.0
2022-10-08 08:30:00,0,2,2,23.4,21.3,2.3,14,88.2,1.31,0.01
2022-10-08 09:00:00,0,27,27,23.6,21.3,2.3,15,87.2,20.42,0.1
2022-10-08 09:30:00,0,81,81,24.3,21.4,2.6,12,83.8,67.96,0.33
2022-10-08 10:00:00,0,134,134,25.1,21.5,2.8,10,80.8,121.12,0.59
2022-10-08 10:30:00,0,171,171,25.7,21.6,3.1,7,78.2,162.55,0.79
2022-10-08 11:00:00,485,208,517,26.4,21.7,3.3,5,75.4,506.51,2.41
2022-10-08 11:30:00,599,200,633,27.1,21.6,3.1,7,71.9,629.0,2.97
2022-10-08 12:00:00,649,205,724,27.9,21.6,2.9,8,68.4,722.34,3.39
2022-10-08 12:30:00,457,324,719,28.8,21.5,2.6,9,64.5,716.2,3.36
2022-10-08 13:00:00,568,288,807,29.7,21.4,2.2,12,61.0,795.67,3.71
2022-10-08 13:30:00,580,295,845,30.4,21.2,1.9,22,58.1,813.29,3.79
2022-10-08 14:00:00,477,360,821,31.1,21.0,1.6,38,55.2,757.79,3.55
2022-10-08 14:30:00,514,341,839,31.7,20.7,1.6,61,52.2,727.01,3.41
2022-10-08 15:00:00,339,428,752,32.2,20.5,1.9,79,50.0,596.3,2.82
2022-10-08 15:30:00,195,481,662,32.3,20.4,2.4,85,49.6,465.37,2.22
2022-10-08 16:00:00,25,514,536,32.2,20.4,2.9,89,49.7,320.49,1.54
2022-10-08 16:30:00,0,406,406,31.4,20.3,3.1,93,51.7,194.75,0.95
2022-10-08 17:00:00,0,164,164,30.5,20.3,3.3,95,54.6,57.51,0.28
2022-10-08 17:30:00,0,322,322,29.4,20.9,3.5,93,60.4,68.83,0.34
2022-10-08 18:00:00,0,289,289,28.5,21.3,3.6,92,65.0,20.83,0.1
2022-10-08 18:30:00,0,167,167,28.6,21.3,3.8,92,64.8,0.0,0.0
2022-10-08 19:00:00,0,130,130,28.5,21.3,3.9,93,65.2,0.0,0.0
2022-10-09 06:00:00,0,0,0,23.5,22.5,2.8,32,94.1,0.0,0.0
2022-10-09 06:30:00,0,0,0,23.4,22.3,2.9,30,93.8,0.0,0.0
2022-10-09 07:00:00,0,0,0,23.3,22.2,3.0,28,93.5,0.0,0.0
2022-10-09 07:30:00,0,0,0,23.2,22.1,3.0,27,93.5,0.0,0.0
2022-10-09 08:00:00,0,0,0,23.2,22.0,3.0,26,93.3,0.0,0.0
2022-10-09 08:30:00,0,9,9,23.4,22.0,3.1,25,92.1,5.93,0.03
2022-10-09 09:00:00,0,34,34,23.7,22.0,3.1,24,90.4,25.77,0.13
2022-10-09 09:30:00,0,116,116,24.5,22.2,3.3,21,87.0,97.49,0.47
2022-10-09 10:00:00,0,137,137,25.3,22.2,3.4,19,83.3,124.0,0.6
2022-10-09 10:30:00,45,294,318,26.0,22.0,3.6,18,78.7,302.62,1.45
2022-10-09 11:00:00,141,331,422,26.6,21.7,3.7,18,74.4,413.78,1.98
2022-10-09 11:30:00,307,327,549,27.2,21.3,3.6,20,70.3,545.83,2.59
2022-10-09 12:00:00,285,376,604,27.8,21.0,3.6,23,66.5,602.83,2.85
2022-10-09 12:30:00,248,425,640,28.5,20.8,3.6,26,63.2,637.83,3.01
2022-10-09 13:00:00,458,352,771,29.1,20.7,3.7,30,60.3,760.76,3.56
2022-10-09 13:30:00,469,362,807,29.6,20.5,3.9,34,58.1,777.5,3.64
2022-10-09 14:00:00,596,300,877,30.0,20.2,4.0,38,55.7,810.48,3.79
2022-10-09 14:30:00,625,285,891,30.6,19.9,4.2,40,53.0,773.22,3.63
2022-10-09 15:00:00,765,199,931,31.0,19.7,4.3,43,50.9,739.57,3.48
2022-10-09 15:30:00,807,167,916,31.0,19.5,4.4,45,50.3,645.37,3.05
2022-10-09 16:00:00,648,242,815,31.0,19.3,4.5,46,49.9,488.69,2.34
2022-10-09 16:30:00,159,438,569,30.8,19.2,4.6,49,50.3,273.98,1.33
2022-10-09 17:00:00,341,329,584,30.5,19.2,4.7,51,51.1,205.93,1.0
2022-10-09 17:30:00,710,144,617,30.0,19.4,4.9,52,53.1,133.16,0.65
2022-10-09 18:00:00,658,134,510,29.4,19.6,5.0,54,55.5,37.87,0.19
2022-10-09 18:30:00,589,119,394,28.8,19.9,5.1,55,58.8,0.0,0.0
2022-10-09 19:00:00,497,100,276,28.1,20.2,5.2,56,62.3,0.0,0.0
2022-10-10 06:00:00,0,0,0,23.4,22.2,1.8,24,92.9,0.0,0.0
2022-10-10 06:30:00,0,0,0,23.3,22.1,1.7,19,92.6,0.0,0.0
2022-10-10 07:00:00,0,0,0,23.3,22.0,1.5,13,92.4,0.0,0.0
2022-10-10 07:30:00,0,0,0,23.3,22.0,1.3,1,92.4,0.0,0.0
2022-10-10 08:00:00,0,0,0,23.3,22.0,1.2,348,92.3,0.0,0.0
2022-10-10 08:30:00,0,20,20,23.5,22.1,1.2,337,92.1,13.21,0.06
2022-10-10 09:00:00,0,23,23,23.8,22.2,1.3,333,90.4,17.47,0.09
2022-10-10 09:30:00,0,50,50,24.8,22.1,1.9,343,84.9,42.09,0.21
2022-10-10 10:00:00,0,119,119,25.8,22.0,2.4,350,79.8,107.85,0.52
2022-10-10 10:30:00,0,254,254,26.6,21.8,2.7,359,74.9,241.98,1.17
2022-10-10 11:00:00,0,277,277,27.4,21.5,3.0,6,70.3,271.83,1.31
2022-10-10 11:30:00,0,418,418,28.1,21.1,3.0,13,65.9,415.8,1.99
2022-10-10 12:00:00,175,425,566,28.7,20.7,3.0,20,62.3,565.09,2.68
2022-10-10 12:30:00,420,353,719,28.9,20.5,3.0,24,60.4,716.89,3.37
2022-10-10 13:00:00,615,275,839,29.3,20.3,2.9,28,58.5,828.46,3.87
2022-10-10 13:30:00,365,423,770,29.9,20.2,3.0,36,56.2,742.57,3.49
2022-10-10 14:00:00,160,532,687,30.5,20.1,3.1,42,54.0,635.65,3.01
2022-10-10 14:30:00,15,590,604,30.7,19.8,3.3,47,52.1,524.92,2.5
2022-10-10 15:00:00,60,563,620,30.9,19.5,3.6,53,50.6,493.39,2.36
2022-10-10 15:30:00,145,511,645,31.1,19.5,3.9,59,50.2,455.42,2.18
2022-10-10 16:00:00,296,420,682,31.1,19.5,4.2,63,50.2,410.08,1.97
2022-10-10 16:30:00,194,430,590,30.7,19.6,4.6,65,51.5,285.15,1.38
2022-10-10 17:00:00,242,370,552,30.3,19.7,4.9,67,53.2,195.71,0.95
2022-10-10 17:30:00,261,316,491,29.7,19.9,5.1,68,55.9,106.97,0.52
2022-10-10 18:00:00,509,185,475,29.0,20.2,5.3,69,58.9,36.3,0.18
2022-10-10 18:30:00,523,136,381,28.3,20.5,5.4,70,62.7,0.0,0.0
2022-10-10 19:00:00,428,111,264,27.5,20.8,5.5,71,66.6,0.0,0.0
2022-10-11 06:00:00,0,0,0,23.0,21.5,1.8,60,91.4,0.0,0.0
2022-10-11 06:30:00,0,0,0,23.1,21.7,1.8,58,92.0,0.0,0.0
2022-10-11 07:00:00,0,0,0,23.1,21.8,1.8,56,92.3,0.0,0.0
2022-10-11 07:30:00,0,0,0,23.2,21.9,1.8,54,92.1,0.0,0.0
2022-10-11 08:00:00,0,0,0,23.4,21.9,1.8,51,91.7,0.0,0.0
2022-10-11 08:30:00,0,29,29,23.6,22.0,2.0,48,91.2,19.21,0.09
2022-10-11 09:00:00,0,66,66,23.9,22.0,2.2,46,89.1,50.22,0.25
2022-10-11 09:30:00,0,68,68,24.9,21.7,2.4,44,82.6,57.33,0.28
2022-10-11 10:00:00,0,174,174,25.8,21.4,2.6,41,76.8,157.9,0.77
2022-10-11 10:30:00,19,290,301,26.4,20.8,2.6,40,71.6,287.05,1.39
2022-10-11 11:00:00,192,323,447,26.9,20.3,2.6,38,67.4,438.99,2.1
2022-10-11 11:30:00,56,417,458,27.1,20.0,2.5,38,65.0,455.8,2.18
2022-10-11 12:00:00,35,471,499,27.5,19.6,2.5,37,62.4,498.33,2.38
2022-10-11 12:30:00,142,475,598,28.1,19.4,2.6,39,59.1,596.49,2.83
2022-10-11 13:00:00,340,416,729,28.8,19.2,2.6,41,56.2,720.33,3.4
2022-10-11 13:30:00,453,376,807,29.4,19.0,2.7,45,53.8,778.98,3.66
2022-10-11 14:00:00,483,368,837,29.9,18.8,2.7,49,51.5,775.34,3.65
2022-10-11 14:30:00,627,287,898,30.2,18.5,2.8,54,49.4,781.53,3.68
2022-10-11 15:00:00,684,250,907,30.6,18.2,2.9,59,47.7,723.02,3.42
2022-10-11 15:30:00,832,156,930,30.8,18.1,3.1,62,47.0,658.06,3.12
2022-10-11 16:00:00,819,153,878,30.9,18.1,3.3,65,46.5,529.37,2.53
2022-10-11 16:30:00,801,148,810,30.8,18.0,3.5,69,46.6,392.91,1.9
2022-10-11 17:00:00,779,140,727,30.6,18.0,3.8,72,47.0,259.14,1.26
2022-10-11 17:30:00,746,132,631,30.4,18.2,4.0,74,48.1,138.75,0.68
2022-10-11 18:00:00,693,125,522,30.0,18.3,4.2,76,49.5,41.01,0.2
2022-10-11 18:30:00,624,113,405,29.3,18.4,4.4,78,51.9,0.0,0.0
2022-10-11 19:00:00,534,95,285,28.5,18.5,4.6,79,54.7,0.0,0.0
2022-10-12 06:00:00,0,0,0,22.6,19.9,1.4,15,84.9,0.0,0.0
2022-10-12 06:30:00,0,0,0,22.4,19.8,1.4,12,85.4,0.0,0.0
2022-10-12 07:00:00,0,0,0,22.2,19.7,1.3,8,85.8,0.0,0.0
2022-10-12 07:30:00,0,0,0,22.3,19.9,1.3,3,86.1,0.0,0.0
2022-10-12 08:00:00,0,0,0,22.4,20.0,1.3,358,86.4,0.0,0.0
2022-10-12 08:30:00,109,29,40,22.6,20.2,1.3,352,86.7,26.55,0.13
2022-10-12 09:00:00,83,93,110,23.0,20.4,1.5,350,85.1,83.86,0.41
2022-10-12 09:30:00,498,89,251,24.4,20.3,2.0,359,78.2,211.93,1.03
2022-10-12 10:00:00,589,110,369,25.6,20.2,2.4,4,72.3,335.28,1.62
2022-10-12 10:30:00,458,191,441,26.3,20.0,2.5,8,68.1,420.98,2.02
2022-10-12 11:00:00,384,260,509,27.0,19.7,2.6,12,64.3,500.25,2.39
2022-10-12 11:30:00,256,353,540,27.6,19.5,2.6,16,61.1,537.64,2.56
