Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9317325,-,-,-,-19.4,-40.05,-3,23,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Wind Speed,Cloud Type
2024,3,4,14,0,147,0,147,28.900000000000002,69.51,0,3
2024,3,4,15,0,285,8,290,28.5,72.59,0,5
2024,3,4,16,0,216,109,268,27.8,77.92,0,7
2024,3,4,17,0,80,7,82,26.8,85.4,0,7
2024,3,4,18,0,0,0,0,26.1,89.88,0,7
2024,3,4,19,0,0,0,0,25.700000000000003,92.46000000000001,0,7
2024,3,4,20,0,0,0,0,25.400000000000002,94.52,0,7
2024,3,4,21,0,0,0,0,25.200000000000003,96,0,7
2024,3,4,22,0,0,0,0,25.1,96.81,0,7
2024,3,4,23,0,0,0,0,25,97.66,0,6
2024,3,5,0,0,0,0,0,24.900000000000002,98.46000000000001,0,6
2024,3,5,1,0,0,0,0,24.8,99.38,0,7
2024,3,5,2,0,0,0,0,24.8,99.62,0,7
2024,3,5,3,0,0,0,0,24.8,99.77,0,5
2024,3,5,4,0,0,0,0,24.8,99.89,0,7
2024,3,5,5,0,0,0,0,24.8,99.79,0,8
2024,3,5,6,0,33,7,33,25.3,97.65,0,8
2024,3,5,7,0,132,7,134,26,94.67,0,5
2024,3,5,8,0,288,135,360,27.200000000000003,87.92,0,5
2024,3,5,9,0,314,142,416,28.400000000000002,81.08,0,8
2024,3,5,10,0,358,4,362,29.6,75.39,0,5
2024,3,5,11,0,299,451,727,30.6,71.66,0,8
2024,3,5,12,0,110,932,1014,31,70.58,0,1
2024,3,5,13,0,108,922,966,31.1,70.61,0,1
2024,3,5,14,0,215,0,216,30.900000000000002,72.29,0,3
2024,3,5,15,0,93,847,662,30.3,76.23,0,1
2024,3,5,16,0,214,206,312,29.5,82.09,0,7
2024,3,5,17,0,66,4,66,28.400000000000002,89.18,0,7
2024,3,5,18,0,0,0,0,27.5,93.28,0,7
2024,3,5,19,0,0,0,0,27,95.77,0,8
2024,3,5,20,0,0,0,0,26.700000000000003,97.27,0,7
2024,3,5,21,0,0,0,0,26.400000000000002,98.58,0,7
2024,3,5,22,0,0,0,0,26.1,99.59,0,5
2024,3,5,23,0,0,0,0,25.900000000000002,99.65,0,8
2024,3,6,0,0,0,0,0,25.6,100,0,7
2024,3,6,1,0,0,0,0,25.400000000000002,100,0,7
2024,3,6,2,0,0,0,0,25.1,100,0,8
2024,3,6,3,0,0,0,0,24.900000000000002,100,0,3
2024,3,6,4,0,0,0,0,24.6,100,0,7
2024,3,6,5,0,0,0,0,24.5,100,0,7
2024,3,6,6,0,26,0,26,25.400000000000002,98.66,0,3
2024,3,6,7,0,164,63,183,26.700000000000003,92.71000000000001,0,3
2024,3,6,8,0,81,801,506,28.5,81.21000000000001,0,0
2024,3,6,9,0,93,877,724,29.8,73.97,0,0
2024,3,6,10,0,99,921,893,30.700000000000003,69.95,0,0
2024,3,6,11,0,105,940,995,31.400000000000002,66.92,0,0
2024,3,6,12,0,108,943,1022,31.8,65.52,0,1
2024,3,6,13,0,108,930,971,31.8,65.67,0,1
2024,3,6,14,0,105,901,849,31.5,67.17,0,1
2024,3,6,15,0,99,842,662,30.8,70.54,0,1
2024,3,6,16,0,84,741,432,29.700000000000003,76.08,0,0
2024,3,6,17,0,115,97,138,28.3,83.56,0,7
2024,3,6,18,0,0,0,0,27.1,89.58,0,7
2024,3,6,19,0,0,0,0,26.400000000000002,92.4,0,7
2024,3,6,20,0,0,0,0,26,93.46000000000001,0,7
2024,3,6,21,0,0,0,0,25.700000000000003,94.37,0,7
2024,3,6,22,0,0,0,0,25.400000000000002,95.64,0,3
2024,3,6,23,0,0,0,0,25.200000000000003,96.77,0,7
2024,3,7,0,0,0,0,0,25.1,97.67,0,0
2024,3,7,1,0,0,0,0,25,98.89,0,0
2024,3,7,2,0,0,0,0,24.8,100,0,0
2024,3,7,3,0,0,0,0,24.8,100,0,0
2024,3,7,4,0,0,0,0,24.8,100,0,0
2024,3,7,5,0,0,0,0,24.900000000000002,100,0,7
2024,3,7,6,0,25,188,38,25.8,97.14,0,8
2024,3,7,7,0,99,1,99,27.1,90.08,0,5
2024,3,7,8,0,241,31,258,28.6,80.97,0,3
2024,3,7,9,0,105,856,721,29.700000000000003,75.63,0,1
2024,3,7,10,0,465,171,612,30.6,71.39,0,3
2024,3,7,11,0,358,309,649,31,68.89,0,8
2024,3,7,12,0,474,43,515,31.3,67.06,0,3
2024,3,7,13,0,116,921,968,31.3,66.94,0,1
2024,3,7,14,0,113,888,844,30.900000000000002,68.86,0,1
2024,3,7,15,0,104,829,656,30.1,73.33,0,1
2024,3,7,16,0,241,206,337,29.1,79.93,0,3
2024,3,7,17,0,117,87,138,27.900000000000002,88.59,0,8
2024,3,7,18,0,0,0,0,26.900000000000002,95.72,0,7
2024,3,7,19,0,0,0,0,26.5,98.82000000000001,0,6
2024,3,7,20,0,0,0,0,26.3,99.76,0,7
2024,3,7,21,0,0,0,0,26.200000000000003,99.72,0,8
2024,3,7,22,0,0,0,0,26,100,0,1
2024,3,7,23,0,0,0,0,25.900000000000002,99.86,0,0
2024,3,8,0,0,0,0,0,25.700000000000003,100,0,1
2024,3,8,1,0,0,0,0,25.6,99.88,0,1
2024,3,8,2,0,0,0,0,25.400000000000002,100,0,4
2024,3,8,3,0,0,0,0,25.3,100,0,8
2024,3,8,4,0,0,0,0,25.1,100,0,4
2024,3,8,5,0,0,0,0,25.1,100,0,4
2024,3,8,6,0,30,2,30,25.700000000000003,98.59,0,4
2024,3,8,7,0,153,20,159,26.700000000000003,92.98,0,3
2024,3,8,8,0,285,74,325,28.1,81.72,0,3
2024,3,8,9,0,303,7,307,29.200000000000003,74.82000000000001,0,3
2024,3,8,10,0,124,876,876,30,71.65,0,1
2024,3,8,11,0,126,903,978,30.700000000000003,68.92,0,1
2024,3,8,12,0,127,910,1006,30.900000000000002,67.71000000000001,0,1
2024,3,8,13,0,472,147,608,30.900000000000002,67.03,0,3
2024,3,8,14,0,118,871,833,30.5,67.82000000000001,0,1
2024,3,8,15,0,110,809,647,29.900000000000002,69.75,0,1
2024,3,8,16,0,90,711,420,28.900000000000002,74.74,0,0
2024,3,8,17,0,65,3,65,27.6,82.03,0,7
2024,3,8,18,0,0,0,0,26.6,86.81,0,6
2024,3,8,19,0,0,0,0,26.1,88.95,0,6
2024,3,8,20,0,0,0,0,25.6,91.33,0,7
2024,3,8,21,0,0,0,0,25.200000000000003,93.5,0,0
2024,3,8,22,0,0,0,0,24.900000000000002,95.13,0,0
2024,3,8,23,0,0,0,0,24.6,96.63,0,0
2024,3,9,0,0,0,0,0,24.400000000000002,97.58,0,0
2024,3,9,1,0,0,0,0,24.200000000000003,98.75,0,0
2024,3,9,2,0,0,0,0,24,99.83,0,0
2024,3,9,3,0,0,0,0,23.900000000000002,100,0,0
2024,3,9,4,0,0,0,0,23.900000000000002,100,0,0
2024,3,9,5,0,0,0,0,24,100,0,1
2024,3,9,6,0,23,212,37,25.1,94.91,0,1
2024,3,9,7,0,64,628,256,26.700000000000003,85.56,0,1
2024,3,9,8,0,84,788,500,28.200000000000003,75.69,0,0
2024,3,9,9,0,97,867,718,29.400000000000002,68.99,0,1
2024,3,9,10,0,106,908,885,30.200000000000003,65.72,0,1
2024,3,9,11,0,113,925,985,30.6,64.33,0,1
2024,3,9,12,0,117,927,1010,30.5,64.88,0,0
2024,3,9,13,0,117,913,958,30.200000000000003,66.19,0,1
2024,3,9,14,0,112,882,834,29.700000000000003,68.64,0,1
2024,3,9,15,0,97,839,651,29.1,71.92,0,0
2024,3,9,16,0,81,741,422,28.3,76.59,0,0
2024,3,9,17,0,55,531,178,27.200000000000003,83.16,0,0
2024,3,9,18,0,0,0,0,26.3,88.29,0,0
2024,3,9,19,0,0,0,0,25.900000000000002,90.63,0,0
2024,3,9,20,0,0,0,0,25.6,92.3,0,7
2024,3,9,21,0,0,0,0,25.400000000000002,93.48,0,1
2024,3,9,22,0,0,0,0,25.3,94.3,0,7
2024,3,9,23,0,0,0,0,25.1,95.74000000000001,0,7
2024,3,10,0,0,0,0,0,24.900000000000002,97.23,0,3
2024,3,10,1,0,0,0,0,24.900000000000002,97.49000000000001,0,8
2024,3,10,2,0,0,0,0,24.900000000000002,97.5,0,7
2024,3,10,3,0,0,0,0,24.8,98.32000000000001,0,7
2024,3,10,4,0,0,0,0,24.700000000000003,99.11,0,7
2024,3,10,5,0,0,0,0,24.700000000000003,99.11,0,3
2024,3,10,6,0,28,3,28,25.6,94.63,0,8
2024,3,10,7,0,114,382,230,27,87.15,0,8
2024,3,10,8,0,87,771,493,28.5,78.4,0,0
2024,3,10,9,0,97,859,711,29.8,71.71000000000001,0,0
2024,3,10,10,0,103,905,878,31,66.92,0,0
2024,3,10,11,0,232,654,847,31.8,63.64,0,8
2024,3,10,12,0,310,522,813,32.2,61.99,0,8
2024,3,10,13,0,315,484,761,31.900000000000002,64.11,0,8
2024,3,10,14,0,369,172,509,31.200000000000003,69.37,0,8
2024,3,10,15,0,148,0,148,30.5,74.79,0,3
2024,3,10,16,0,179,47,200,29.8,78.95,0,7
2024,3,10,17,0,55,2,56,28.900000000000002,83.98,0,7
2024,3,10,18,0,0,0,0,28.200000000000003,85.65,0,8
2024,3,10,19,0,0,0,0,27.700000000000003,87.09,0,7
2024,3,10,20,0,0,0,0,27.3,88.84,0,8
2024,3,10,21,0,0,0,0,26.900000000000002,91.2,0,7
2024,3,10,22,0,0,0,0,26.6,93.3,0,1
2024,3,10,23,0,0,0,0,26.400000000000002,94.74,0,1
2024,3,11,0,0,0,0,0,26.1,96.7,0,7
2024,3,11,1,0,0,0,0,25.900000000000002,98.06,0,7
2024,3,11,2,0,0,0,0,25.700000000000003,99.21000000000001,0,5
2024,3,11,3,0,0,0,0,25.6,99.68,0,7
2024,3,11,4,0,0,0,0,25.400000000000002,100,0,7
2024,3,11,5,0,0,0,0,25.5,99.67,0,7
2024,3,11,6,0,28,2,28,26.3,96.61,0,5
2024,3,11,7,0,110,3,111,27.5,90.92,0,4
2024,3,11,8,0,277,65,311,28.8,83.24,0,3
2024,3,11,9,0,357,79,414,29.400000000000002,80.64,0,3
2024,3,11,10,0,128,858,861,29.6,80.08,0,1
2024,3,11,11,0,491,160,641,29.8,79.18,0,3
2024,3,11,12,0,270,1,270,29.900000000000002,78.33,0,4
2024,3,11,13,0,125,0,125,29.8,77.72,0,6
2024,3,11,14,0,421,275,644,29.400000000000002,78.56,0,3
2024,3,11,15,0,202,5,206,28.6,81.5,0,6
2024,3,11,16,0,8,0,8,27.700000000000003,85.51,0,6
2024,3,11,17,0,4,0,4,26.700000000000003,90.43,0,6
2024,3,11,18,0,0,0,0,26.200000000000003,92.67,0,6
2024,3,11,19,0,0,0,0,26,93.09,0,6
2024,3,11,20,0,0,0,0,25.900000000000002,93.33,0,5
2024,3,11,21,0,0,0,0,25.8,94.01,0,3
2024,3,11,22,0,0,0,0,25.6,95.81,0,3
2024,3,11,23,0,0,0,0,25.5,96.72,0,2
2024,3,12,0,0,0,0,0,25.5,96.93,0,1
2024,3,12,1,0,0,0,0,25.400000000000002,97.7,0,3
2024,3,12,2,0,0,0,0,25.3,98.47,0,3
2024,3,12,3,0,0,0,0,25.1,99.54,0,1
2024,3,12,4,0,0,0,0,25.1,99.46000000000001,0,1
2024,3,12,5,0,0,0,0,25.1,99.62,0,3
2024,3,12,6,0,29,27,30,25.6,98.27,0,3
2024,3,12,7,0,58,0,58,26.1,96.15,0,3
2024,3,12,8,0,185,2,186,26.8,90.81,0,3
2024,3,12,9,0,353,82,412,27.5,83.24,0,3
2024,3,12,10,0,453,157,587,28,78.45,0,3
2024,3,12,11,0,122,902,968,28.400000000000002,75.57000000000001,0,1
2024,3,12,12,0,131,897,990,28.8,73.31,0,1
2024,3,12,13,0,127,888,940,28.900000000000002,72.51,0,1
2024,3,12,14,0,120,859,816,28.8,72.46000000000001,0,1
2024,3,12,15,0,111,797,631,28.400000000000002,73.79,0,1
2024,3,12,16,0,92,690,403,27.6,77.63,0,1
2024,3,12,17,0,60,467,163,26.6,83.71000000000001,0,1
2024,3,12,18,0,0,0,0,25.900000000000002,87.69,0,1
2024,3,12,19,0,0,0,0,25.400000000000002,90.43,0,1
2024,3,12,20,0,0,0,0,25.200000000000003,91.37,0,3
2024,3,12,21,0,0,0,0,25,92.27,0,3
2024,3,12,22,0,0,0,0,24.8,93.23,0,1
2024,3,12,23,0,0,0,0,24.6,94.01,0,1
2024,3,13,0,0,0,0,0,24.5,94.5,0,0
2024,3,13,1,0,0,0,0,24.3,95.5,0,3
2024,3,13,2,0,0,0,0,24.200000000000003,95.12,0,3
2024,3,13,3,0,0,0,0,24.200000000000003,95.16,0,1
2024,3,13,4,0,0,0,0,24.1,95.7,0,0
2024,3,13,5,0,0,0,0,24,95.01,0,3
2024,3,13,6,0,22,224,36,24.900000000000002,91.27,0,1
2024,3,13,7,0,60,656,257,26.200000000000003,83.3,0,1
2024,3,13,8,0,222,12,228,27.400000000000002,76.31,0,3
2024,3,13,9,0,387,111,466,28.5,72.12,0,3
2024,3,13,10,0,275,1,276,29.3,69.88,0,3
2024,3,13,11,0,418,8,426,29.6,69.41,0,3
2024,3,13,12,0,495,162,650,29.8,69.22,0,3
2024,3,13,13,0,487,278,741,29.700000000000003,69.91,0,2
2024,3,13,14,0,422,116,516,29.400000000000002,71.08,0,3
2024,3,13,15,0,335,275,514,28.6,74.5,0,2
2024,3,13,16,0,92,702,406,27.6,79.23,0,1
2024,3,13,17,0,59,477,163,26.400000000000002,85.57000000000001,0,0
2024,3,13,18,0,0,0,0,25.6,90.29,0,3
2024,3,13,19,0,0,0,0,25.200000000000003,92.85000000000001,0,3
2024,3,13,20,0,0,0,0,25,94.34,0,0
2024,3,13,21,0,0,0,0,24.700000000000003,96.32000000000001,0,1
2024,3,13,22,0,0,0,0,24.6,97.15,0,3
2024,3,13,23,0,0,0,0,24.5,97.84,0,0
2024,3,14,0,0,0,0,0,24.3,98.84,0,0
2024,3,14,1,0,0,0,0,24.400000000000002,96.89,0,0
2024,3,14,2,0,0,0,0,24.5,94.86,0,3
2024,3,14,3,0,0,0,0,24.5,94.26,0,0
2024,3,14,4,0,0,0,0,24.6,93.44,0,0
2024,3,14,5,0,0,0,0,24.700000000000003,92.65,0,0
2024,3,14,6,0,22,194,34,25.3,92.47,0,1
2024,3,14,7,0,65,630,254,26.3,88.03,0,0
2024,3,14,8,0,86,795,501,27.700000000000003,77.93,0,1
2024,3,14,9,0,103,867,719,29,71.52,0,1
2024,3,14,10,0,112,912,888,30.1,68.19,0,1
2024,3,14,11,0,116,935,989,31,65.35,0,1
2024,3,14,12,0,115,941,1013,31.400000000000002,64.26,0,1
2024,3,14,13,0,111,932,959,31.3,65.23,0,1
2024,3,14,14,0,406,105,491,31,66.91,0,2
2024,3,14,15,0,113,803,633,30.200000000000003,70.79,0,1
2024,3,14,16,0,97,679,399,29.1,76.47,0,1
2024,3,14,17,0,64,433,156,27.8,84.33,0,1
2024,3,14,18,0,0,0,0,26.900000000000002,89.14,0,1
2024,3,14,19,0,0,0,0,26.3,92.16,0,0
2024,3,14,20,0,0,0,0,25.900000000000002,93.98,0,1
2024,3,14,21,0,0,0,0,25.700000000000003,94.73,0,3
2024,3,14,22,0,0,0,0,25.5,95.41,0,0
2024,3,14,23,0,0,0,0,25.3,96.28,0,3
2024,3,15,0,0,0,0,0,25.1,97.14,0,3
2024,3,15,1,0,0,0,0,24.900000000000002,98.32000000000001,0,3
2024,3,15,2,0,0,0,0,24.8,98.7,0,3
2024,3,15,3,0,0,0,0,24.700000000000003,99.12,0,1
2024,3,15,4,0,0,0,0,24.6,99.49000000000001,0,0
2024,3,15,5,0,0,0,0,24.5,100,0,0
2024,3,15,6,0,23,152,32,25.3,97.59,0,1
2024,3,15,7,0,66,609,248,26.200000000000003,93.44,0,0
2024,3,15,8,0,83,791,495,27.6,82.46000000000001,0,1
2024,3,15,9,0,99,864,712,29.1,73.75,0,0
2024,3,15,10,0,105,914,881,30.1,69.52,0,0
2024,3,15,11,0,109,936,981,30.900000000000002,67.21000000000001,0,0
2024,3,15,12,0,108,944,1006,31.400000000000002,65.59,0,0
2024,3,15,13,0,105,935,954,31.400000000000002,65.43,0,1
2024,3,15,14,0,101,904,827,30.900000000000002,66.92,0,0
2024,3,15,15,0,92,849,639,30.1,70.22,0,1
2024,3,15,16,0,80,736,405,28.900000000000002,75.64,0,1
2024,3,15,17,0,54,505,160,27.5,82.86,0,0
2024,3,15,18,0,0,0,0,26.5,88.67,0,0
2024,3,15,19,0,0,0,0,25.900000000000002,92.33,0,1
2024,3,15,20,0,0,0,0,25.6,94.09,0,1
2024,3,15,21,0,0,0,0,25.400000000000002,95,0,0
2024,3,15,22,0,0,0,0,25.3,95.10000000000001,0,0
2024,3,15,23,0,0,0,0,25.1,96.13,0,1
2024,3,16,0,0,0,0,0,24.900000000000002,97.3,0,1
2024,3,16,1,0,0,0,0,24.8,98.08,0,3
2024,3,16,2,0,0,0,0,24.700000000000003,98.78,0,1
2024,3,16,3,0,0,0,0,24.6,99.58,0,0
2024,3,16,4,0,0,0,0,24.400000000000002,100,0,0
2024,3,16,5,0,0,0,0,24.400000000000002,100,0,2
2024,3,16,6,0,21,212,33,25.3,96.28,0,1
2024,3,16,7,0,61,644,252,26.900000000000002,85.81,0,1
2024,3,16,8,0,261,43,283,28.400000000000002,77.01,0,2
2024,3,16,9,0,92,884,717,29.8,71.23,0,1
2024,3,16,10,0,100,925,884,30.900000000000002,67.65,0,1
2024,3,16,11,0,105,945,983,31.700000000000003,64.27,0,0
2024,3,16,12,0,105,950,1008,32.2,61.800000000000004,0,1
2024,3,16,13,0,103,942,956,32.300000000000004,61,0,0
2024,3,16,14,0,97,914,829,32,62.15,0,0
2024,3,16,15,0,93,848,636,31.3,65.42,0,0
2024,3,16,16,0,80,739,403,30,71.25,0,0
2024,3,16,17,0,53,507,158,28.400000000000002,79.42,0,0
2024,3,16,18,0,0,0,0,27.3,85.04,0,0
2024,3,16,19,0,0,0,0,26.700000000000003,88.38,0,0
2024,3,16,20,0,0,0,0,26.3,90.93,0,0
2024,3,16,21,0,0,0,0,26,93.14,0,0
2024,3,16,22,0,0,0,0,25.700000000000003,95.33,0,0
2024,3,16,23,0,0,0,0,25.5,96.83,0,1
2024,3,17,0,0,0,0,0,25.400000000000002,97.68,0,1
2024,3,17,1,0,0,0,0,25.3,98.41,0,1
2024,3,17,2,0,0,0,0,25.3,98.73,0,1
2024,3,17,3,0,0,0,0,25.400000000000002,98.31,0,1
2024,3,17,4,0,0,0,0,25.400000000000002,98.38,0,0
2024,3,17,5,0,0,0,0,25.3,98.89,0,0
2024,3,17,6,0,21,156,30,26.1,95.09,0,1
2024,3,17,7,0,69,583,242,27.6,87.34,0,1
2024,3,17,8,0,92,757,484,29.3,78.69,0,1
2024,3,17,9,0,97,861,705,30.700000000000003,72.35000000000001,0,1
2024,3,17,10,0,105,906,871,32,66.4,0,1
2024,3,17,11,0,110,926,970,33.1,61.53,0,1
2024,3,17,12,0,120,917,989,33.7,59.050000000000004,0,1
2024,3,17,13,0,120,902,934,33.800000000000004,58.96,0,0
2024,3,17,14,0,116,867,807,33.300000000000004,61.32,0,1
2024,3,17,15,0,108,798,618,32.4,65.75,0,1
2024,3,17,16,0,93,674,386,31.1,72.36,0,1
2024,3,17,17,0,60,418,145,29.5,80.84,0,0
2024,3,17,18,0,0,0,0,28.3,87.67,0,0
2024,3,17,19,0,0,0,0,27.700000000000003,91.52,0,0
2024,3,17,20,0,0,0,0,27.400000000000002,93.31,0,0
2024,3,17,21,0,0,0,0,27.1,95.21000000000001,0,0
2024,3,17,22,0,0,0,0,27,95.85000000000001,0,1
2024,3,17,23,0,0,0,0,26.900000000000002,96.22,0,3
2024,3,18,0,0,0,0,0,26.8,96.42,0,0
2024,3,18,1,0,0,0,0,26.700000000000003,96.25,0,1
2024,3,18,2,0,0,0,0,26.5,96.85000000000001,0,1
2024,3,18,3,0,0,0,0,26.3,97.13,0,0
2024,3,18,4,0,0,0,0,26.1,97.65,0,0
2024,3,18,5,0,0,0,0,25.8,98.91,0,1
2024,3,18,6,0,22,90,27,26.5,94.95,0,1
2024,3,18,7,0,82,515,234,27.900000000000002,86.5,0,1
2024,3,18,8,0,110,704,474,29.400000000000002,78.12,0,1
2024,3,18,9,0,106,842,699,30.700000000000003,71.60000000000001,0,1
2024,3,18,10,0,116,886,864,31.6,67.21000000000001,0,1
2024,3,18,11,0,121,909,963,32.300000000000004,64.29,0,0
2024,3,18,12,0,123,914,987,32.5,63.57,0,1
2024,3,18,13,0,425,22,445,32.4,64.1,0,3
2024,3,18,14,0,114,874,808,31.900000000000002,66.32000000000001,0,1
2024,3,18,15,0,98,827,623,31,70.7,0,0
2024,3,18,16,0,81,721,393,29.900000000000002,76.86,0,0
2024,3,18,17,0,53,482,149,28.6,84.2,0,0
2024,3,18,18,0,0,0,0,27.700000000000003,89.23,0,0
2024,3,18,19,0,0,0,0,27.200000000000003,92.27,0,8
2024,3,18,20,0,0,0,0,26.8,94.65,0,1
2024,3,18,21,0,0,0,0,26.5,96.41,0,3
2024,3,18,22,0,0,0,0,26.3,97.53,0,3
2024,3,18,23,0,0,0,0,26.200000000000003,97.74000000000001,0,1
2024,3,19,0,0,0,0,0,26.200000000000003,97.3,0,3
2024,3,19,1,0,0,0,0,26.200000000000003,96.85000000000001,0,7
2024,3,19,2,0,0,0,0,26.1,97.09,0,7
2024,3,19,3,0,0,0,0,26,97.31,0,0
2024,3,19,4,0,0,0,0,25.900000000000002,97.58,0,0
2024,3,19,5,0,0,0,0,25.8,97.78,0,0
2024,3,19,6,0,21,136,29,26.3,94.97,0,1
2024,3,19,7,0,70,578,240,27.3,87.91,0,0
2024,3,19,8,0,93,753,481,28.6,78.26,0,1
2024,3,19,9,0,98,857,701,29.8,71.26,0,0
2024,3,19,10,0,104,905,866,30.8,66.41,0,0
2024,3,19,11,0,106,929,964,31.5,63.13,0,1
2024,3,19,12,0,108,932,987,31.900000000000002,60.99,0,1
2024,3,19,13,0,107,921,934,31.8,60.800000000000004,0,1
2024,3,19,14,0,102,889,806,31.3,62.08,0,1
2024,3,19,15,0,337,88,392,30.5,65.18,0,2
2024,3,19,16,0,78,722,388,29.3,71.01,0,0
2024,3,19,17,0,51,481,146,28.1,77.28,0,0
2024,3,19,18,0,0,0,0,27.3,81.99,0,0
2024,3,19,19,0,0,0,0,26.8,85.03,0,0
2024,3,19,20,0,0,0,0,26.5,86.88,0,0
2024,3,19,21,0,0,0,0,26.3,88.10000000000001,0,0
2024,3,19,22,0,0,0,0,26.200000000000003,89,0,7
2024,3,19,23,0,0,0,0,26.1,90.05,0,7
2024,3,20,0,0,0,0,0,25.900000000000002,91.7,0,7
2024,3,20,1,0,0,0,0,25.900000000000002,92.17,0,7
2024,3,20,2,0,0,0,0,25.700000000000003,92.42,0,8
2024,3,20,3,0,0,0,0,25.6,91.14,0,8
2024,3,20,4,0,0,0,0,25.400000000000002,92.22,0,0
2024,3,20,5,0,0,0,0,25.200000000000003,93.31,0,1
2024,3,20,6,0,20,172,29,25.6,91.12,0,1
2024,3,20,7,0,63,601,239,26.8,82.37,0,1
2024,3,20,8,0,82,774,481,28.200000000000003,71.14,0,1
2024,3,20,9,0,93,858,696,29.5,64.63,0,1
2024,3,20,10,0,100,903,860,30.700000000000003,60.9,0,1
2024,3,20,11,0,108,917,954,31.400000000000002,60.370000000000005,0,3
2024,3,20,12,0,114,915,975,31.8,61.120000000000005,0,3
2024,3,20,13,0,116,897,919,31.8,62.63,0,3
2024,3,20,14,0,215,0,215,31.5,64.66,0,3
2024,3,20,15,0,95,815,607,30.8,68.04,0,1
2024,3,20,16,0,79,705,379,29.900000000000002,72.96000000000001,0,1
2024,3,20,17,0,50,468,140,28.700000000000003,79.92,0,0
2024,3,20,18,0,0,0,0,27.8,85.62,0,0
2024,3,20,19,0,0,0,0,27.3,88.71000000000001,0,0
2024,3,20,20,0,0,0,0,26.8,91.52,0,0
2024,3,20,21,0,0,0,0,26.5,93.29,0,0
2024,3,20,22,0,0,0,0,26.200000000000003,94.94,0,0
2024,3,20,23,0,0,0,0,26,96.04,0,0
2024,3,21,0,0,0,0,0,25.900000000000002,96.60000000000001,0,0
2024,3,21,1,0,0,0,0,25.900000000000002,96.67,0,0
2024,3,21,2,0,0,0,0,25.900000000000002,96.74000000000001,0,0
2024,3,21,3,0,0,0,0,25.900000000000002,96.74000000000001,0,0
2024,3,21,4,0,0,0,0,25.900000000000002,96.85000000000001,0,0
2024,3,21,5,0,0,0,0,25.900000000000002,96.83,0,0
2024,3,21,6,0,21,109,27,26.200000000000003,95.37,0,1
2024,3,21,7,0,71,561,235,27.200000000000003,89.39,0,0
2024,3,21,8,0,91,752,478,28.6,80.10000000000001,0,0
2024,3,21,9,0,97,856,696,30,71.09,0,0
2024,3,21,10,0,106,898,859,31,65.73,0,0
2024,3,21,11,0,113,914,954,31.700000000000003,62.47,0,1
2024,3,21,12,0,120,910,974,32.2,60.57,0,1
2024,3,21,13,0,121,892,917,32.2,60.75,0,1
2024,3,21,14,0,118,854,789,31.900000000000002,62.120000000000005,0,0
2024,3,21,15,0,99,807,604,31.200000000000003,65.44,0,1
2024,3,21,16,0,82,693,374,30.1,70.84,0,0
2024,3,21,17,0,52,441,136,28.700000000000003,77.84,0,1
2024,3,21,18,0,0,0,0,27.8,82.54,0,0
2024,3,21,19,0,0,0,0,27.200000000000003,86.26,0,0
2024,3,21,20,0,0,0,0,26.900000000000002,88.54,0,0
2024,3,21,21,0,0,0,0,26.6,90.78,0,0
2024,3,21,22,0,0,0,0,26.400000000000002,92.67,0,0
2024,3,21,23,0,0,0,0,26.200000000000003,94.33,0,0
2024,3,22,0,0,0,0,0,26.1,95.46000000000001,0,0
2024,3,22,1,0,0,0,0,26,96.34,0,0
2024,3,22,2,0,0,0,0,25.900000000000002,97.11,0,0
2024,3,22,3,0,0,0,0,25.900000000000002,97.22,0,0
2024,3,22,4,0,0,0,0,25.900000000000002,97.24000000000001,0,0
2024,3,22,5,0,0,0,0,25.8,97.9,0,0
2024,3,22,6,0,21,91,26,26.400000000000002,94.86,0,1
2024,3,22,7,0,74,535,230,27.700000000000003,87.60000000000001,0,1
2024,3,22,8,0,141,621,459,29.1,79.25,0,7
2024,3,22,9,0,171,707,665,30.400000000000002,72.49,0,7
2024,3,22,10,0,120,824,810,31.400000000000002,68.1,0,7
2024,3,22,11,0,242,628,819,32,65.83,0,8
2024,3,22,12,0,277,572,812,32.2,65.53,0,8
