Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1984360,-,-,-,-19.39,-40.06,-3,28,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,4,15,11,0,29.3,116,863,855,6,23.3,411,134,0,526,70.13,31.07,0.18,1011,5.6000000000000005,13,1.2000000000000002
2020,4,15,11,30,29.400000000000002,119,865,871,8,23.3,424,102,0,513,69.66,29.57,0.18,1010,5.6000000000000005,17,1.1
2020,4,15,12,0,29.6,120,862,867,8,23.200000000000003,402,67,0,460,68.61,29.87,0.18,1010,5.6000000000000005,20,1.1
2020,4,15,12,30,29.5,119,856,845,8,23.200000000000003,403,84,0,474,69.01,31.93,0.18,1010,5.6000000000000005,26,1
2020,4,15,13,0,29.400000000000002,118,843,805,8,23.200000000000003,338,41,0,371,69.54,35.44,0.18,1009,5.6000000000000005,31,1
2020,4,15,13,30,29.1,115,826,748,6,23.200000000000003,273,20,0,288,70.75,40.01,0.18,1009,5.7,39,0.9
2020,4,15,14,0,28.8,113,801,676,6,23.5,242,16,0,253,73.16,45.34,0.18,1009,5.7,46,0.9
2020,4,15,14,30,28.400000000000002,113,756,587,6,23.5,224,21,0,237,74.87,51.17,0.18,1009,5.7,52,0.9
2020,4,15,15,0,28,117,681,484,6,23.900000000000002,147,1,0,148,78.52,57.36,0.18,1010,5.7,58,1
2020,4,15,15,30,27.6,105,616,377,8,23.900000000000002,78,0,0,78,80.37,63.800000000000004,0.18,1010,5.800000000000001,60,1
2020,4,15,16,0,27.3,90,524,266,8,24.200000000000003,82,3,0,83,83.4,70.42,0.18,1010,5.800000000000001,62,1
2020,4,15,16,30,26.8,70,386,156,8,24.3,49,0,100,49,85.96000000000001,77.15,0.18,1011,5.800000000000001,62,1
2020,4,15,17,0,26.400000000000002,40,179,59,8,24.3,27,0,100,27,88.52,83.94,0.18,1011,5.800000000000001,63,1.1
2020,4,15,17,30,26.1,4,8,4,8,24.3,2,0,33,2,90.09,91.01,0.18,1011,5.800000000000001,62,1.1
2020,4,15,18,0,25.8,0,0,0,8,24.400000000000002,0,0,0,0,91.88,98,0.18,1012,5.800000000000001,61,1.2000000000000002
2020,4,15,18,30,25.6,0,0,0,8,24.400000000000002,0,0,0,0,92.97,105.02,0.18,1012,5.800000000000001,59,1.2000000000000002
2020,4,15,19,0,25.400000000000002,0,0,0,8,24.400000000000002,0,0,0,0,94.32000000000001,112.08,0.18,1012,5.800000000000001,57,1.2000000000000002
2020,4,15,19,30,25.3,0,0,0,8,24.400000000000002,0,0,0,0,94.88,119.15,0.18,1012,5.800000000000001,56,1.1
2020,4,15,20,0,25.200000000000003,0,0,0,8,24.400000000000002,0,0,0,0,95.57000000000001,126.22,0.18,1013,5.7,55,1.1
2020,4,15,20,30,25.200000000000003,0,0,0,7,24.400000000000002,0,0,0,0,95.57000000000001,133.29,0.18,1013,5.7,55,1.1
2020,4,15,21,0,24.900000000000002,0,0,0,7,24.400000000000002,0,0,0,0,97.21000000000001,140.33,0.18,1013,5.6000000000000005,51,1
2020,4,15,21,30,24.8,0,0,0,7,24.400000000000002,0,0,0,0,97.69,147.31,0.18,1012,5.5,49,1
2020,4,15,22,0,24.700000000000003,0,0,0,7,24.400000000000002,0,0,0,0,98.14,154.17000000000002,0.18,1012,5.5,48,1
2020,4,15,22,30,24.6,0,0,0,3,24.400000000000002,0,0,0,0,98.73,160.76,0.18,1012,5.4,46,1
2020,4,15,23,0,24.400000000000002,0,0,0,8,24.400000000000002,0,0,0,0,99.71000000000001,166.68,0.18,1012,5.300000000000001,44,1.1
2020,4,15,23,30,24.3,0,0,0,7,24.3,0,0,0,0,100,170.53,0.18,1012,5.2,42,1.1
2020,4,16,0,0,24.200000000000003,0,0,0,8,24.200000000000003,0,0,0,0,100,169.67000000000002,0.18,1012,5.1000000000000005,41,1.1
2020,4,16,0,30,24.1,0,0,0,7,24.1,0,0,0,0,100,164.88,0.18,1012,5,39,1
2020,4,16,1,0,23.900000000000002,0,0,0,7,23.900000000000002,0,0,0,0,100,158.66,0.18,1011,4.9,36,1
2020,4,16,1,30,23.8,0,0,0,8,23.8,0,0,0,0,100,151.96,0.18,1011,4.800000000000001,30,0.9
2020,4,16,2,0,23.700000000000003,0,0,0,7,23.700000000000003,0,0,0,0,100,145.05,0.18,1011,4.7,24,0.9
2020,4,16,2,30,23.700000000000003,0,0,0,7,23.700000000000003,0,0,0,0,100,138.05,0.18,1011,4.7,16,0.9
2020,4,16,3,0,23.6,0,0,0,7,23.6,0,0,0,0,100,131,0.18,1011,4.6000000000000005,9,0.9
2020,4,16,3,30,23.6,0,0,0,7,23.6,0,0,0,0,100,123.93,0.18,1011,4.6000000000000005,8,0.9
2020,4,16,4,0,23.6,0,0,0,4,23.6,0,0,0,0,100,116.86,0.18,1012,4.6000000000000005,7,0.9
2020,4,16,4,30,23.6,0,0,0,7,23.6,0,0,0,0,100,109.8,0.18,1012,4.7,15,0.9
2020,4,16,5,0,23.5,0,0,0,7,23.5,0,0,0,0,100,102.76,0.18,1012,4.7,24,0.9
2020,4,16,5,30,23.700000000000003,0,0,0,8,23.700000000000003,0,0,0,0,100,95.75,0.18,1013,4.800000000000001,30,1
2020,4,16,6,0,23.900000000000002,14,78,16,4,23.900000000000002,8,0,67,8,99.96000000000001,88.46000000000001,0.18,1013,4.800000000000001,37,1
2020,4,16,6,30,24.6,44,351,94,4,23.900000000000002,49,120,75,66,95.97,81.78,0.18,1014,4.800000000000001,38,1
2020,4,16,7,0,25.3,61,540,201,0,24.400000000000002,61,540,0,201,94.55,75.01,0.18,1014,4.800000000000001,39,1
2020,4,16,7,30,26,73,655,315,0,24.400000000000002,95,536,0,293,90.72,68.33,0.18,1014,4.800000000000001,43,0.9
2020,4,16,8,0,26.700000000000003,80,735,428,0,23.900000000000002,96,675,0,415,84.42,61.78,0.18,1014,4.800000000000001,48,0.9
2020,4,16,8,30,27.200000000000003,88,784,533,0,23.900000000000002,88,784,0,533,81.99,55.44,0.18,1014,4.7,52,0.8
2020,4,16,9,0,27.8,95,818,628,0,23.5,95,818,0,628,77.32000000000001,49.370000000000005,0.18,1014,4.7,56,0.7000000000000001
2020,4,16,9,30,28.1,98,847,710,0,23.5,98,847,0,710,75.98,43.72,0.18,1014,4.6000000000000005,60,0.6000000000000001
2020,4,16,10,0,28.400000000000002,101,867,778,0,23.400000000000002,101,867,0,778,74.37,38.65,0.18,1014,4.6000000000000005,65,0.6000000000000001
2020,4,16,10,30,28.6,102,882,830,0,23.400000000000002,102,882,0,830,73.44,34.42,0.18,1013,4.5,68,0.6000000000000001
2020,4,16,11,0,28.900000000000002,104,892,865,0,23.200000000000003,104,892,0,865,71.53,31.39,0.18,1013,4.5,72,0.6000000000000001
2020,4,16,11,30,29.1,104,897,881,0,23.200000000000003,104,897,0,881,70.71000000000001,29.92,0.18,1013,4.4,77,0.6000000000000001
2020,4,16,12,0,29.3,102,898,878,0,23.1,102,898,0,878,69.29,30.23,0.18,1012,4.3,82,0.6000000000000001
2020,4,16,12,30,29.400000000000002,100,896,858,7,23.1,297,535,0,749,68.89,32.28,0.18,1012,4.3,88,0.7000000000000001
2020,4,16,13,0,29.6,97,890,819,0,23.1,153,780,0,786,67.94,35.76,0.18,1012,4.2,94,0.7000000000000001
2020,4,16,13,30,29.5,93,878,763,0,23.1,93,878,0,763,68.33,40.31,0.18,1012,4.1000000000000005,100,0.7000000000000001
2020,4,16,14,0,29.400000000000002,89,859,690,0,23,89,859,0,690,68.58,45.61,0.18,1012,4.1000000000000005,105,0.7000000000000001
2020,4,16,14,30,29.1,85,831,603,0,23,100,787,8,591,69.78,51.43,0.18,1012,4.1000000000000005,111,0.8
2020,4,16,15,0,28.8,81,792,505,8,23.1,187,387,0,394,71.37,57.6,0.18,1012,4,117,0.8
2020,4,16,15,30,28.3,73,738,396,7,23.1,158,307,0,292,73.46000000000001,64.02,0.18,1012,4,120,0.9
2020,4,16,16,0,27.700000000000003,64,658,282,0,23.400000000000002,84,487,0,246,77.63,70.62,0.18,1012,4,123,1
2020,4,16,16,30,27,51,533,168,0,23.400000000000002,51,533,0,168,80.87,77.34,0.18,1012,4,124,1.1
2020,4,16,17,0,26.3,33,317,65,0,23.700000000000003,33,317,0,65,85.46000000000001,84.12,0.18,1013,4,125,1.2000000000000002
2020,4,16,17,30,25.8,6,33,5,0,23.700000000000003,6,33,0,5,88.01,91.18,0.18,1013,4,126,1.3
2020,4,16,18,0,25.400000000000002,0,0,0,0,23.8,0,0,0,0,90.65,98.16,0.18,1013,4,126,1.4000000000000001
2020,4,16,18,30,25.1,0,0,0,0,23.8,0,0,0,0,92.37,105.18,0.18,1014,4,128,1.4000000000000001
2020,4,16,19,0,24.900000000000002,0,0,0,0,23.900000000000002,0,0,0,0,94.05,112.23,0.18,1014,4,129,1.4000000000000001
2020,4,16,19,30,24.700000000000003,0,0,0,0,23.900000000000002,0,0,0,0,95.17,119.3,0.18,1014,4,130,1.4000000000000001
2020,4,16,20,0,24.5,0,0,0,0,23.900000000000002,0,0,0,0,96.66,126.38000000000001,0.18,1014,4,132,1.3
2020,4,16,20,30,24.5,0,0,0,7,23.900000000000002,0,0,0,0,96.66,133.45,0.18,1014,4,132,1.3
2020,4,16,21,0,24.200000000000003,0,0,0,6,24,0,0,0,0,98.53,140.5,0.18,1014,4.1000000000000005,135,1.2000000000000002
2020,4,16,21,30,24.1,0,0,0,6,24,0,0,0,0,99.21000000000001,147.49,0.18,1015,4.2,136,1.2000000000000002
2020,4,16,22,0,24,0,0,0,7,24,0,0,0,0,99.81,154.36,0.18,1015,4.2,137,1.1
2020,4,16,22,30,23.900000000000002,0,0,0,8,23.900000000000002,0,0,0,0,100,160.99,0.18,1014,4.3,137,1.1
2020,4,16,23,0,23.8,0,0,0,3,23.8,0,0,0,0,100,166.97,0.18,1014,4.3,137,1.1
2020,4,16,23,30,23.700000000000003,0,0,0,7,23.700000000000003,0,0,0,0,100,170.89000000000001,0.18,1014,4.4,137,1.1
2020,4,17,0,0,23.6,0,0,0,0,23.6,0,0,0,0,100,169.95000000000002,0.18,1014,4.5,138,1.1
2020,4,17,0,30,23.6,0,0,0,0,23.6,0,0,0,0,100,165.05,0.18,1014,4.5,138,1.1
2020,4,17,1,0,23.5,0,0,0,0,23.5,0,0,0,0,100,158.77,0.18,1014,4.6000000000000005,139,1.1
2020,4,17,1,30,23.5,0,0,0,0,23.5,0,0,0,0,100,152.03,0.18,1013,4.6000000000000005,141,1.1
2020,4,17,2,0,23.5,0,0,0,0,23.5,0,0,0,0,100,145.11,0.18,1013,4.7,143,1.1
2020,4,17,2,30,23.5,0,0,0,0,23.5,0,0,0,0,100,138.1,0.18,1013,4.7,147,1.1
2020,4,17,3,0,23.5,0,0,0,0,23.5,0,0,0,0,100,131.05,0.18,1013,4.7,150,1.1
2020,4,17,3,30,23.6,0,0,0,0,23.6,0,0,0,0,100,123.97,0.18,1013,4.800000000000001,154,1.2000000000000002
2020,4,17,4,0,23.6,0,0,0,0,23.6,0,0,0,0,100,116.9,0.18,1013,4.800000000000001,157,1.2000000000000002
2020,4,17,4,30,23.6,0,0,0,0,23.6,0,0,0,0,100,109.84,0.18,1013,4.800000000000001,160,1.2000000000000002
2020,4,17,5,0,23.700000000000003,0,0,0,0,23.700000000000003,0,0,0,0,100,102.81,0.18,1013,4.800000000000001,163,1.3
2020,4,17,5,30,23.900000000000002,0,0,0,0,23.900000000000002,0,0,0,0,100,95.81,0.18,1014,4.9,165,1.3
2020,4,17,6,0,24.200000000000003,14,107,17,0,24.200000000000003,14,107,0,17,99.73,88.52,0.18,1014,4.9,167,1.4000000000000001
2020,4,17,6,30,24.6,39,403,96,0,24.200000000000003,39,403,0,96,97.38,81.86,0.18,1014,4.9,167,1.5
2020,4,17,7,0,25.1,54,580,203,0,24.6,54,580,0,203,96.83,75.10000000000001,0.18,1015,5,167,1.6
2020,4,17,7,30,25.700000000000003,65,686,317,0,24.6,91,546,0,292,93.46000000000001,68.43,0.18,1015,5,165,1.6
2020,4,17,8,0,26.400000000000002,72,756,428,3,24.200000000000003,158,420,0,356,87.97,61.9,0.18,1015,5,163,1.7000000000000002
2020,4,17,8,30,27,80,799,532,0,24.200000000000003,132,569,0,454,84.93,55.58,0.18,1015,5,161,1.7000000000000002
2020,4,17,9,0,27.700000000000003,90,825,625,3,23.6,266,47,0,296,78.32000000000001,49.54,0.18,1015,5.1000000000000005,159,1.7000000000000002
2020,4,17,9,30,28,94,849,706,3,23.6,252,106,0,328,76.97,43.92,0.18,1015,5.1000000000000005,158,1.7000000000000002
2020,4,17,10,0,28.400000000000002,99,864,772,3,23.400000000000002,249,14,0,260,74.15,38.88,0.18,1014,5.1000000000000005,158,1.7000000000000002
2020,4,17,10,30,28.5,103,874,822,3,23.400000000000002,202,8,0,209,73.72,34.7,0.18,1014,5.1000000000000005,158,1.8
2020,4,17,11,0,28.700000000000003,109,876,854,3,23.200000000000003,257,16,0,271,72.32000000000001,31.71,0.18,1014,5.1000000000000005,158,1.9000000000000001
2020,4,17,11,30,28.700000000000003,110,877,868,3,23.200000000000003,358,46,0,398,72.25,30.26,0.18,1013,5.1000000000000005,158,2
2020,4,17,12,0,28.8,114,871,864,3,23,302,338,0,593,71.09,30.580000000000002,0.18,1013,5.1000000000000005,159,2.1
2020,4,17,12,30,28.6,114,863,841,0,23,238,593,0,737,71.92,32.62,0.18,1013,5.1000000000000005,159,2.2
2020,4,17,13,0,28.5,116,847,800,3,22.900000000000002,379,134,0,487,71.53,36.09,0.18,1012,5.1000000000000005,160,2.3000000000000003
2020,4,17,13,30,28.200000000000003,113,831,744,3,22.900000000000002,312,50,0,350,72.79,40.61,0.18,1012,5.1000000000000005,161,2.4000000000000004
2020,4,17,14,0,27.900000000000002,108,809,671,4,22.8,315,84,0,373,73.64,45.88,0.18,1012,5.1000000000000005,163,2.4000000000000004
2020,4,17,14,30,27.400000000000002,104,774,584,4,22.8,261,54,0,294,75.81,51.67,0.18,1012,5.2,164,2.5
2020,4,17,15,0,27,100,722,485,4,22.8,181,16,0,190,77.75,57.82,0.18,1012,5.2,165,2.5
2020,4,17,15,30,26.400000000000002,90,663,378,4,22.8,119,0,0,119,80.62,64.23,0.18,1013,5.2,165,2.4000000000000004
2020,4,17,16,0,25.900000000000002,76,578,266,4,22.900000000000002,70,0,0,70,83.61,70.82000000000001,0.18,1013,5.2,165,2.4000000000000004
2020,4,17,16,30,25.3,60,445,156,4,22.900000000000002,43,0,100,43,86.63,77.53,0.18,1013,5.2,166,2.2
2020,4,17,17,0,24.700000000000003,35,232,58,4,23.1,24,0,100,24,91.07000000000001,84.29,0.18,1014,5.2,166,2.1
2020,4,17,17,30,24.400000000000002,4,14,4,3,23.1,1,0,33,1,92.71000000000001,91.35000000000001,0.18,1014,5.2,167,2.1
2020,4,17,18,0,24.1,0,0,0,3,23.3,0,0,0,0,95.07000000000001,98.32000000000001,0.18,1014,5.300000000000001,168,2.1
2020,4,17,18,30,23.900000000000002,0,0,0,3,23.3,0,0,0,0,96.22,105.34,0.18,1014,5.300000000000001,169,2.2
2020,4,17,19,0,23.8,0,0,0,3,23.200000000000003,0,0,0,0,96.58,112.39,0.18,1015,5.300000000000001,169,2.3000000000000003
2020,4,17,19,30,23.700000000000003,0,0,0,3,23.200000000000003,0,0,0,0,97.16,119.45,0.18,1015,5.300000000000001,169,2.3000000000000003
2020,4,17,20,0,23.700000000000003,0,0,0,3,23,0,0,0,0,96.10000000000001,126.53,0.18,1015,5.300000000000001,169,2.3000000000000003
2020,4,17,20,30,23.700000000000003,0,0,0,3,23,0,0,0,0,96.10000000000001,133.6,0.18,1015,5.300000000000001,169,2.3000000000000003
2020,4,17,21,0,23.6,0,0,0,3,22.8,0,0,0,0,95.28,140.65,0.18,1015,5.300000000000001,169,2.3000000000000003
2020,4,17,21,30,23.6,0,0,0,3,22.8,0,0,0,0,95.28,147.65,0.18,1015,5.300000000000001,169,2.3000000000000003
2020,4,17,22,0,23.6,0,0,0,3,22.5,0,0,0,0,93.78,154.55,0.18,1015,5.300000000000001,168,2.2
2020,4,17,22,30,23.5,0,0,0,3,22.5,0,0,0,0,94.34,161.21,0.18,1015,5.2,168,2.2
2020,4,17,23,0,23.5,0,0,0,3,22.3,0,0,0,0,93.14,167.24,0.18,1015,5.2,167,2.2
2020,4,17,23,30,23.400000000000002,0,0,0,3,22.3,0,0,0,0,93.71000000000001,171.24,0.18,1015,5.2,167,2.1
2020,4,18,0,0,23.3,0,0,0,3,22.200000000000003,0,0,0,0,93.81,170.23,0.18,1014,5.1000000000000005,167,2
2020,4,18,0,30,23.3,0,0,0,0,22.200000000000003,0,0,0,0,93.81,165.21,0.18,1014,5.1000000000000005,166,2
2020,4,18,1,0,23.3,0,0,0,3,22.1,0,0,0,0,92.91,158.88,0.18,1014,5.1000000000000005,166,2.1
2020,4,18,1,30,23.200000000000003,0,0,0,3,22.1,0,0,0,0,93.47,152.11,0.18,1014,5.1000000000000005,166,2
2020,4,18,2,0,23.200000000000003,0,0,0,0,22,0,0,0,0,93.19,145.17000000000002,0.18,1013,5,167,1.9000000000000001
2020,4,18,2,30,23.1,0,0,0,3,22,0,0,0,0,93.75,138.15,0.18,1013,5,167,1.9000000000000001
2020,4,18,3,0,23,0,0,0,3,22.1,0,0,0,0,94.76,131.09,0.18,1013,5,167,1.8
2020,4,18,3,30,23,0,0,0,0,22.1,0,0,0,0,94.85000000000001,124.02,0.18,1014,5,166,1.8
2020,4,18,4,0,23,0,0,0,0,22.200000000000003,0,0,0,0,95.29,116.95,0.18,1014,5,166,1.8
2020,4,18,4,30,22.900000000000002,0,0,0,0,22.200000000000003,0,0,0,0,95.86,109.89,0.18,1014,5,167,1.7000000000000002
2020,4,18,5,0,22.900000000000002,0,0,0,0,22.3,0,0,0,0,96.26,102.86,0.18,1014,5,167,1.7000000000000002
2020,4,18,5,30,23.1,0,0,0,3,22.3,0,0,0,0,95.2,95.87,0.18,1015,5,168,1.8
2020,4,18,6,0,23.200000000000003,13,34,14,0,22.400000000000002,13,34,0,14,95.38,88.58,0.18,1015,5,168,1.9000000000000001
2020,4,18,6,30,23.6,50,254,86,0,22.400000000000002,50,254,0,86,93.12,81.94,0.18,1015,5,168,2.1
2020,4,18,7,0,24.1,73,459,190,0,22.6,73,459,0,190,91.22,75.19,0.18,1016,4.9,168,2.3000000000000003
2020,4,18,7,30,24.700000000000003,90,580,302,0,22.6,90,580,0,302,88.02,68.53,0.18,1016,4.9,166,2.5
2020,4,18,8,0,25.400000000000002,102,661,412,0,21.8,102,661,0,412,80.59,62.02,0.18,1016,4.9,165,2.8000000000000003
2020,4,18,8,30,25.8,112,718,516,0,21.8,119,474,0,386,78.7,55.72,0.18,1016,4.9,165,2.9000000000000004
2020,4,18,9,0,26.3,119,759,610,3,20.900000000000002,223,16,0,233,72.01,49.71,0.18,1016,4.9,164,3.1
2020,4,18,9,30,26.5,125,788,691,3,20.900000000000002,257,28,0,277,71.17,44.12,0.18,1016,4.9,165,3.1
2020,4,18,10,0,26.700000000000003,132,806,757,3,20.400000000000002,232,12,0,241,68.31,39.12,0.18,1016,4.9,166,3.1
2020,4,18,10,30,26.8,136,820,808,3,20.400000000000002,240,12,0,250,67.91,34.97,0.18,1016,4.800000000000001,166,3.1
2020,4,18,11,0,26.900000000000002,140,826,840,3,20,193,7,0,199,65.9,32.02,0.18,1016,4.800000000000001,167,3.1
2020,4,18,11,30,26.8,141,831,856,4,20,207,8,0,214,66.22,30.6,0.18,1015,4.800000000000001,167,3.1
2020,4,18,12,0,26.8,139,831,852,3,19.6,246,12,0,256,64.86,30.94,0.18,1015,4.800000000000001,168,3.1
2020,4,18,12,30,26.700000000000003,138,826,831,3,19.6,250,300,0,502,65.24,32.96,0.18,1015,4.800000000000001,168,3.1
2020,4,18,13,0,26.6,134,818,792,3,19.400000000000002,373,170,17,510,64.55,36.410000000000004,0.18,1014,4.7,167,3
2020,4,18,13,30,26.5,129,802,735,7,19.400000000000002,324,341,0,582,64.93,40.9,0.18,1014,4.7,167,3
2020,4,18,14,0,26.3,123,779,663,0,19.200000000000003,204,577,0,604,65.19,46.15,0.18,1014,4.7,166,2.9000000000000004
2020,4,18,14,30,26,117,746,577,0,19.200000000000003,174,570,0,526,66.36,51.92,0.18,1014,4.7,166,2.9000000000000004
2020,4,18,15,0,25.700000000000003,108,701,479,7,19.200000000000003,167,442,0,401,67.42,58.050000000000004,0.18,1014,4.7,165,2.8000000000000003
2020,4,18,15,30,25.3,96,639,372,7,19.200000000000003,155,353,0,307,69.04,64.44,0.18,1014,4.7,164,2.7
2020,4,18,16,0,24.900000000000002,82,550,261,8,19.3,108,23,17,115,71.2,71.01,0.18,1015,4.7,164,2.6
2020,4,18,16,30,24.5,63,414,151,0,19.3,74,222,67,121,72.92,77.71000000000001,0.18,1015,4.7,163,2.4000000000000004
2020,4,18,17,0,24.1,37,200,56,7,19.6,33,42,100,37,75.97,84.46000000000001,0.18,1015,4.7,163,2.2
2020,4,18,17,30,23.900000000000002,4,8,4,3,19.6,2,0,33,2,76.96000000000001,91.52,0.18,1016,4.7,163,2.1
2020,4,18,18,0,23.700000000000003,0,0,0,3,19.900000000000002,0,0,0,0,79.3,98.48,0.18,1016,4.7,163,1.9000000000000001
2020,4,18,18,30,23.5,0,0,0,7,19.900000000000002,0,0,0,0,80.26,105.49000000000001,0.18,1016,4.7,164,1.8
2020,4,18,19,0,23.400000000000002,0,0,0,7,20.200000000000003,0,0,0,0,82.17,112.54,0.18,1016,4.7,164,1.8
2020,4,18,19,30,23.3,0,0,0,7,20.200000000000003,0,0,0,0,82.74,119.60000000000001,0.18,1017,4.800000000000001,165,1.7000000000000002
2020,4,18,20,0,23.200000000000003,0,0,0,0,20.5,0,0,0,0,84.60000000000001,126.68,0.18,1017,4.800000000000001,165,1.7000000000000002
2020,4,18,20,30,23.200000000000003,0,0,0,0,20.5,0,0,0,0,84.60000000000001,133.75,0.18,1017,4.800000000000001,165,1.7000000000000002
2020,4,18,21,0,23,0,0,0,0,20.700000000000003,0,0,0,0,86.71000000000001,140.81,0.18,1017,4.7,164,1.6
2020,4,18,21,30,22.900000000000002,0,0,0,0,20.6,0,0,0,0,87.15,147.82,0.18,1016,4.7,162,1.6
2020,4,18,22,0,22.8,0,0,0,0,20.8,0,0,0,0,88.54,154.73,0.18,1016,4.7,161,1.6
2020,4,18,22,30,22.8,0,0,0,0,20.8,0,0,0,0,88.54,161.42000000000002,0.18,1016,4.7,159,1.6
2020,4,18,23,0,22.700000000000003,0,0,0,0,20.900000000000002,0,0,0,0,89.35000000000001,167.52,0.18,1016,4.7,157,1.7000000000000002
2020,4,18,23,30,22.700000000000003,0,0,0,0,20.900000000000002,0,0,0,0,89.35000000000001,171.59,0.18,1016,4.7,157,1.6
2020,4,19,0,0,22.6,0,0,0,0,20.900000000000002,0,0,0,0,89.97,170.5,0.18,1015,4.7,157,1.6
2020,4,19,0,30,22.5,0,0,0,0,20.900000000000002,0,0,0,0,90.52,165.37,0.18,1015,4.7,158,1.6
2020,4,19,1,0,22.400000000000002,0,0,0,0,20.900000000000002,0,0,0,0,91.04,158.98,0.18,1015,4.7,158,1.6
2020,4,19,1,30,22.400000000000002,0,0,0,3,20.900000000000002,0,0,0,0,91.04,152.18,0.18,1015,4.7,158,1.6
2020,4,19,2,0,22.400000000000002,0,0,0,0,20.8,0,0,0,0,90.42,145.23,0.18,1015,4.7,157,1.6
2020,4,19,2,30,22.400000000000002,0,0,0,0,20.8,0,0,0,0,90.42,138.20000000000002,0.18,1015,4.800000000000001,158,1.6
2020,4,19,3,0,22.3,0,0,0,0,20.700000000000003,0,0,0,0,90.47,131.14000000000001,0.18,1015,4.800000000000001,159,1.6
2020,4,19,3,30,22.3,0,0,0,0,20.700000000000003,0,0,0,0,90.47,124.06,0.18,1015,4.800000000000001,161,1.6
2020,4,19,4,0,22.3,0,0,0,0,20.6,0,0,0,0,89.87,117,0.18,1015,4.800000000000001,162,1.6
2020,4,19,4,30,22.3,0,0,0,7,20.6,0,0,0,0,89.96000000000001,109.94,0.18,1016,4.800000000000001,163,1.6
2020,4,19,5,0,22.400000000000002,0,0,0,7,20.400000000000002,0,0,0,0,88.73,102.92,0.18,1016,4.800000000000001,164,1.6
2020,4,19,5,30,22.5,0,0,0,0,20.400000000000002,0,0,0,0,88.19,95.93,0.18,1016,4.7,164,1.7000000000000002
2020,4,19,6,0,22.700000000000003,13,79,15,0,20.400000000000002,10,22,42,11,86.94,88.64,0.18,1016,4.7,165,1.7000000000000002
2020,4,19,6,30,23.1,42,356,91,0,20.400000000000002,44,318,17,88,84.95,82.01,0.18,1017,4.7,165,1.8
2020,4,19,7,0,23.6,59,543,197,0,20.400000000000002,59,543,0,197,82.26,75.28,0.18,1017,4.6000000000000005,164,1.9000000000000001
2020,4,19,7,30,24.1,72,654,310,0,20.400000000000002,77,630,0,306,79.83,68.64,0.18,1017,4.6000000000000005,163,2
2020,4,19,8,0,24.6,81,727,421,0,20,81,727,0,421,75.71000000000001,62.15,0.18,1017,4.6000000000000005,161,2.1
2020,4,19,8,30,25.1,89,778,526,3,20,183,460,0,441,73.49,55.86,0.18,1017,4.5,160,2.1
2020,4,19,9,0,25.6,94,814,619,4,19.6,292,205,0,424,69.32000000000001,49.88,0.18,1017,4.5,159,2.2
2020,4,19,9,30,26,100,840,701,4,19.6,330,225,0,491,67.71000000000001,44.32,0.18,1017,4.5,159,2.2
2020,4,19,10,0,26.400000000000002,103,860,768,0,19.400000000000002,227,585,0,679,65.43,39.35,0.18,1017,4.4,158,2.2
2020,4,19,10,30,26.700000000000003,106,873,819,0,19.400000000000002,106,873,0,819,64.23,35.25,0.18,1016,4.4,158,2.2
2020,4,19,11,0,27,108,880,852,0,19.200000000000003,160,762,0,804,62.57,32.33,0.18,1016,4.4,158,2.3000000000000003
2020,4,19,11,30,27.1,110,883,867,0,19.200000000000003,265,531,0,720,62.2,30.94,0.18,1016,4.3,158,2.3000000000000003
2020,4,19,12,0,27.200000000000003,112,879,863,0,19.200000000000003,210,680,0,791,61.480000000000004,31.28,0.18,1015,4.3,158,2.3000000000000003
2020,4,19,12,30,27,112,871,840,0,19.200000000000003,203,685,0,776,62.2,33.3,0.18,1015,4.3,158,2.4000000000000004
2020,4,19,13,0,26.900000000000002,113,856,799,3,19.1,297,461,0,667,62.5,36.72,0.18,1015,4.3,158,2.4000000000000004
