,Capacity(kW),Generation(kWh),Income,GHI_sum,DNI_sum,DHI_sum,Temperature_mean,Temperature_max,Relative Humidity_mean,Wind Speed_mean,cloud_clear_mean,cloud_medium_mean,cloud_dense_mean,cloud_extreme_mean,sin_day,cos_day
2024-10-16,97.01,379.0,356.26,6322,4425,2673,25.308333333333334,29.5,74.86041666666667,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0,-0.9648061359537647,0.262962202656514
2024-10-17,97.01,485.9,456.75,7231,7598,1716,27.545833333333334,33.6,76.03875000000001,0.0,0.375,0.5,0.125,0.0,-0.9601498736716018,0.2794856348516095
2024-10-18,97.01,419.3,394.14,6359,4835,2456,27.333333333333332,32.1,73.29666666666667,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.0,-0.9552106508146317,0.2959267013472893
2024-10-19,97.01,485.1,455.99,6735,5359,2713,27.337500000000002,32.5,76.02333333333333,0.0,0.125,0.4583333333333333,0.4166666666666667,0.0,-0.9499899229945011,0.3122805568857945
2024-10-20,97.01,273.9,257.47,3573,917,2769,26.575000000000003,30.3,82.00625000000001,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,-0.9444892287836614,0.3285423819108344
2024-10-21,97.01,144.2,135.55,1574,45,1545,24.658333333333335,26.6,90.19125000000001,0.0,0.0,0.20833333333333334,0.7916666666666666,0.0,-0.938710189261944,0.3447073839879342
2024-10-22,97.01,372.5,350.15,5546,4145,3238,25.691666666666666,30.200000000000003,78.10125000000001,0.0,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.0,-0.9326545075388223,0.3607707992167836
2024-10-23,97.01,421.4,396.12,6518,5203,3051,26.604166666666668,31.700000000000003,75.64625,0.0,0.2916666666666667,0.5,0.20833333333333334,0.0,-0.9263239682514949,0.3767278936351853
2024-10-24,97.01,459.4,431.84,5951,4750,2879,26.745833333333334,31.5,75.91625,0.0,0.4166666666666667,0.2916666666666667,0.2916666666666667,0.0,-0.9197204370389466,0.3925739646141719
2024-10-25,97.01,468.3,440.2,6399,4562,2980,27.554166666666664,32.1,73.27125,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,-0.9128458599921356,0.40830434224389334
2024-10-26,97.01,505.3,474.98,7288,6841,1918,28.512500000000003,34.6,69.16166666666668,0.0,0.2916666666666667,0.25,0.4583333333333333,0.0,-0.9057022630804715,0.42391439070986053
2024-10-27,97.01,193.9,182.27,2438,130,2340,26.05,29.0,83.3875,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,-0.898291751554753,0.4393995096591413
2024-10-28,97.01,237.2,222.97,3047,269,2835,25.1375,28.4,85.99374999999999,0.0,0.0,0.875,0.125,0.0,-0.8906165093267406,0.4547551355561054
2024-10-29,97.01,114.2,107.35,1424,35,1410,25.283333333333335,29.700000000000003,87.72833333333334,0.0,0.0,0.625,0.375,0.0,-0.8826787983255476,0.46997674302731957
2024-10-30,97.01,97.8,91.93,1830,30,1810,23.8,26.700000000000003,88.2575,0.0,0.0,0.625,0.375,0.0,-0.8744809578310401,0.4850598461951956
2024-10-31,97.01,253.6,238.38,3321,604,2823,24.633333333333336,28.1,83.80458333333333,0.0,0.0,0.7916666666666666,0.20833333333333334,0.0,-0.8660254037844386,0.5000000000000001
2024-11-01,97.01,340.3,319.88,4864,2064,3684,24.870833333333334,27.6,85.62625000000001,0.0,0.08333333333333333,0.7083333333333334,0.20833333333333334,0.0,-0.8573146280763323,0.5147928015098306
2024-11-02,97.01,315.9,296.95,4823,2870,2703,25.229166666666668,29.4,84.61083333333333,0.0,0.0,0.5416666666666666,0.4583333333333333,0.0,-0.848351197812304,0.5294338912181851
2024-11-03,97.01,292.5,274.95,3288,885,2777,25.337500000000002,29.200000000000003,81.73625,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,-0.8391377545563939,0.5439189543287245
2024-11-04,97.01,286.2,269.03,3629,846,3029,25.104166666666668,28.9,84.00208333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,-0.8296770135526191,0.5582437220268645
2024-11-05,97.01,117.0,109.98,2960,364,2731,24.304166666666664,26.700000000000003,87.2375,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,-0.8199717629247775,0.5724039727378144
2024-11-06,97.01,326.4,306.82,4633,1894,3339,25.233333333333334,29.200000000000003,84.56458333333333,0.0,0.125,0.875,0.0,0.0,-0.8100248628547756,0.5863955333706952
2024-11-07,97.01,434.8,408.71,5278,3703,2911,25.958333333333332,29.8,81.60041666666667,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,-0.7998392447397198,0.6002142805483676
2024-11-08,97.01,378.8,356.07,5023,3724,2390,27.008333333333336,31.4,77.35833333333333,0.0,0.0,0.7916666666666666,0.20833333333333334,0.0,-0.7894179103280197,0.613856141822612
2024-11-09,97.01,302.7,284.54,3845,932,3112,26.358333333333334,31.200000000000003,86.14291666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,-0.7787639308347607,0.6273170968742937
2024-11-10,97.01,427.0,401.38,5602,2757,3355,23.74166666666667,26.3,84.40916666666666,0.0,0.041666666666666664,0.5,0.4583333333333333,0.0,-0.7678804460366002,0.640593178698175
2024-11-11,97.01,329.6,309.82,4293,1885,3361,24.233333333333334,28.1,79.76,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,-0.7567706633464628,0.6536804747720056
2024-11-12,97.01,580.5,545.67,8396,10164,1045,26.366666666666664,32.7,78.50791666666667,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0,-0.7454378568682999,0.6665751282095634
2024-11-13,97.01,407.8,383.33,6288,4939,2283,27.287499999999998,32.1,82.74875,0.0,0.125,0.7083333333333334,0.16666666666666666,0.0,-0.7338853664321989,0.6792733388972934
2024-11-14,97.01,228.1,214.41,3008,193,2836,25.224999999999998,27.8,89.92291666666667,0.0,0.0,0.375,0.625,0.0,-0.7221165966101161,0.6917713646142221
2024-11-15,97.01,361.8,340.09,4739,1428,3694,25.691666666666666,29.0,82.62916666666666,0.0,0.125,0.7916666666666666,0.08333333333333333,0.0,-0.7101350157125358,0.7040655221348057
2024-11-16,97.01,490.5,461.07,5864,2982,3642,25.479166666666668,29.5,79.795,0.0,0.2916666666666667,0.3333333333333333,0.375,0.0,-0.6979441547663436,0.7161521883143932
2024-11-17,97.01,283.6,266.58,2945,464,2573,24.954166666666666,28.4,83.95666666666666,0.0,0.041666666666666664,0.5,0.4583333333333333,0.0,-0.6855476064742156,0.7280278011569846
2024-11-18,97.01,376.3,353.72,5061,3505,2733,25.8125,30.3,79.57333333333334,0.0,0.0,1.0,0.0,0.0,-0.6729490241558331,0.7396888608649665
2024-11-19,97.01,402.9,378.73,6298,6326,2409,26.40416666666667,31.1,78.59708333333334,0.0,0.4583333333333333,0.5416666666666666,0.0,0.0,-0.6601521206712321,0.7511319308705195
2024-11-20,97.01,505.4,475.08,7636,8258,1547,27.204166666666666,32.4,77.20291666666667,0.0,0.4583333333333333,0.5416666666666666,0.0,0.0,-0.6471606673266065,0.7623536388483899
2024-11-21,97.01,288.0,270.72,5910,3835,2920,27.358333333333334,33.6,78.48583333333333,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,-0.6339784927628872,0.7733506777097294
2024-11-22,97.01,318.2,299.11,3911,779,3284,25.066666666666666,27.5,88.97166666666668,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,-0.6206094818274227,0.7841198065767104
2024-11-23,97.01,116.7,109.7,1538,48,1512,23.325,24.9,89.11583333333334,0.0,0.0,0.4583333333333333,0.5416666666666666,0.0,-0.607057574429101,0.7946578517376245
2024-11-24,97.01,369.8,347.61,3770,719,3312,23.541666666666668,26.700000000000003,76.36708333333333,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,-0.5933267643772321,0.8049617075821958
2024-11-25,97.01,461.6,433.9,6639,5559,2719,23.837500000000002,27.5,70.63875,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,-0.5794210982045647,0.8150283375168107
2024-11-26,97.01,404.7,380.42,6218,5518,3210,24.675,29.0,67.22541666666667,0.0,0.5,0.4166666666666667,0.08333333333333333,0.0,-0.5653446739747432,0.8248547748594242
2024-11-27,97.01,542.3,509.76,8455,9954,1219,25.754166666666666,31.5,75.53083333333333,0.0,0.875,0.125,0.0,0.0,-0.5511016400745998,0.8344381237138475
2024-11-28,97.01,454.0,426.76,6725,6261,2405,27.137500000000003,32.5,78.60208333333334,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,-0.5366961939916011,0.8437755598231853
2024-11-29,97.01,462.3,434.56,6402,4691,2772,28.358333333333334,34.0,77.11,0.0,0.3333333333333333,0.25,0.4166666666666667,0.0,-0.5221325810768248,0.8528643314021598
2024-11-30,97.01,435.0,408.9,6436,4234,2739,28.125,33.300000000000004,78.83458333333333,0.0,0.20833333333333334,0.3333333333333333,0.4583333333333333,0.0,-0.5074150932938463,0.8617017599480677
2024-12-01,97.01,359.1,337.55,3579,325,3302,26.224999999999998,30.1,87.09041666666667,0.0,0.0,0.7916666666666666,0.20833333333333334,0.0,-0.4925480679538645,0.8702852410301551
2024-12-02,97.01,508.4,477.9,6691,5623,2324,27.587500000000002,32.300000000000004,81.67083333333333,0.0,0.041666666666666664,0.5833333333333334,0.375,0.0,-0.47753588643748845,0.8786122450571482
2024-12-03,97.01,527.5,495.85,7377,6533,2218,28.104166666666668,33.5,77.64291666666666,0.0,0.0,0.0,1.0,0.0,-0.4623829729035152,0.8866803180227398
2024-12-04,97.01,461.5,433.81,6521,5012,2826,26.512500000000003,29.4,82.10375,0.0,0.16666666666666666,0.375,0.4583333333333333,0.0,-0.44709379298511437,0.8944870822287954
2024-12-05,97.01,444.2,417.55,8573,9750,1316,26.545833333333334,31.200000000000003,73.80166666666666,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,-0.43167285247378356,0.9020302369860709
2024-12-06,97.01,519.8,488.61,8277,8728,1779,26.625,31.5,76.16291666666667,0.0,0.625,0.375,0.0,0.0,-0.4161246959914751,0.9093075592922355
2024-12-07,97.01,562.6,528.84,8375,9578,1581,27.433333333333334,32.7,75.58125,0.0,0.7916666666666666,0.20833333333333334,0.0,0.0,-0.4004539056512665,0.9163169044870048
2024-12-08,97.01,571.3,537.02,7889,8224,1895,28.350000000000005,34.300000000000004,74.69291666666668,0.0,0.20833333333333334,0.6666666666666666,0.125,0.0,-0.3846650997070013,0.923056206884176
2024-12-09,97.01,492.9,463.33,7507,7570,2315,27.825000000000003,32.9,73.51083333333334,0.0,0.4583333333333333,0.5416666666666666,0.0,0.0,-0.3687629311922604,0.9295234803804002
2024-12-10,97.01,509.1,478.55,7028,5631,3082,27.6125,32.0,72.05875,0.0,0.16666666666666666,0.375,0.4583333333333333,0.0,-0.3527520865490943,0.9357168190404939
2024-12-11,97.01,137.0,128.78,2247,92,2173,24.883333333333336,26.6,82.94916666666667,0.0,0.0,0.375,0.625,0.0,-0.3366372842469107,0.9416343976591258
2024-12-12,97.01,434.3,408.24,4719,1584,3736,24.579166666666666,27.6,81.95083333333334,0.0,0.0,1.0,0.0,0.0,-0.3204232733919109,0.947274472298717
2024-12-13,97.01,353.7,332.48,4600,1781,3460,25.666666666666668,29.8,82.7375,0.0,0.0,0.5416666666666666,0.4583333333333333,0.0,-0.30411483232751857,0.9526353808033823
2024-12-14,97.01,387.7,364.44,5067,2563,3505,26.058333333333334,29.8,85.60374999999999,0.0,0.0,0.4583333333333333,0.5416666666666666,0.0,-0.28771676722616696,0.9577155432887803
2024-12-15,97.01,361.3,339.62,5550,2602,3709,26.291666666666668,29.0,86.17833333333334,0.0,0.0,0.2916666666666667,0.7083333333333334,0.0,-0.27123391067291097,0.9625134626077079
2024-12-16,97.01,449.0,422.06,5902,3368,3097,26.875,30.6,87.83875,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,-0.25467112024122895,0.9670277247913203
2024-12-17,97.01,143.6,134.98,5697,3681,3066,27.837500000000002,33.2,82.63,0.0,0.0,0.4583333333333333,0.5416666666666666,0.0,-0.23803327706148678,0.9712569994658311
2024-12-18,97.01,350.1,329.09,4339,1386,3530,26.17916666666667,28.9,84.64458333333333,0.0,0.0,0.5,0.5,0.0,-0.22132528438243296,0.9752000402445824
2024-12-19,97.01,388.4,365.1,5416,4532,2617,26.854166666666668,31.0,82.84083333333334,0.0,0.125,0.75,0.125,0.0,-0.2045520661262005,0.9788556850953579
2024-12-20,97.01,494.5,464.83,6590,5443,3154,27.1125,30.700000000000003,81.38791666666667,0.0,0.20833333333333334,0.5,0.2916666666666667,0.0,-0.1877185654371994,0.9822228566828405
2024-12-21,97.01,357.4,335.96,5414,2680,3377,27.720833333333335,31.700000000000003,75.05958333333334,0.0,0.0,0.125,0.875,0.0,-0.17082974322534408,0.985300562686109
2024-12-22,97.01,539.7,507.32,6753,5113,2548,27.762500000000003,32.6,75.05416666666667,0.0,0.041666666666666664,0.375,0.5833333333333334,0.0,-0.1538905767040627,0.9880878960910771
2024-12-23,97.01,329.2,309.45,4116,1046,3139,27.258333333333336,31.3,82.41041666666666,0.0,0.0,0.5416666666666666,0.4583333333333333,0.0,-0.1369060579234754,0.9905840354577969
2024-12-24,97.01,191.3,179.82,2788,497,2402,25.46666666666667,28.0,91.06958333333334,0.0,0.0,0.2916666666666667,0.7083333333333334,0.0,-0.1198811922992275,0.99278824516254
2024-12-25,97.01,262.9,247.13,3250,405,3075,26.033333333333335,29.4,84.25583333333334,0.0,0.041666666666666664,0.8333333333333334,0.125,0.0,-0.1028209971373608,0.9946998756145891
2024-12-26,97.01,477.0,448.38,6155,5071,2665,26.745833333333334,30.6,75.84791666666668,0.0,0.0,0.7916666666666666,0.20833333333333334,0.0,-0.08573050015569487,0.9963183634476755
2024-12-27,97.01,513.5,482.69,6690,5084,2710,27.095833333333335,31.4,75.85125000000001,0.0,0.0,0.25,0.75,0.0,-0.06861473800213468,0.9976432316860063
2024-12-28,97.01,478.4,449.7,7957,7748,1902,27.375,31.5,75.39541666666666,0.0,0.041666666666666664,0.625,0.3333333333333333,0.0,-0.05147875477034641,0.9986740898848305
2024-12-29,97.01,321.6,302.3,4848,2751,2805,27.09583333333333,31.0,74.48208333333334,0.0,0.0,0.2916666666666667,0.7083333333333334,0.0,-0.034327600513243496,0.9994106342455052
2024-12-30,97.01,189.8,178.41,2806,465,2471,26.8875,31.3,85.03833333333334,0.0,0.08333333333333333,0.5,0.4166666666666667,0.0,-0.017166329754707492,0.9998526477050269
2024-12-31,97.01,321.5,302.21,4205,1565,3049,26.558333333333334,30.3,84.74041666666666,0.0,0.041666666666666664,0.375,0.5833333333333334,0.0,-2.4492935982947064e-16,1.0
